logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000142669__ENSMUSG00000028843	-0.127981930622466	5.83887218748349	-0.589105530797387	0.565583405135882	0.597904508537405	-7.601665390768
ENSG00000101752__ENSMUSG00000024294	0.194577928456374	6.53265246847116	0.616395950412026	0.547955269268899	0.58081937372475	-7.60227523096653
ENSG00000105849__ENSMUSG00000020561	0.159039512991822	5.53450345336132	0.506223472777047	0.620919867398952	0.651144293296194	-7.60300439370946
ENSG00000177034__ENSMUSG00000021704	0.0902532525570655	4.63872471499778	0.206770239686702	0.839295996224963	0.855471386385508	-7.60335814837057
ENSG00000074842__ENSMUSG00000019579	0.104980368539438	5.83852536472545	0.592704042934795	0.563241652314521	0.595676106206636	-7.6040350463006
ENSG00000127663__ENSMUSG00000024201	0.0905833210310098	5.55114701695564	0.54674739762497	0.593534297522282	0.624898588281557	-7.60449542279563
ENSG00000185722__ENSMUSG00000020790	-0.07469420699123	6.63920042578079	-0.63397226452248	0.536764063302436	0.570116786903636	-7.60485049388807
ENSG00000173890__ENSMUSG00000037661	0.026954124160553	4.25601863368548	0.196044716741855	0.84751493872533	0.863223295539237	-7.60487609312224
ENSG00000136770__ENSMUSG00000026740	-0.0362327586155133	4.29485922731834	-0.249148026078852	0.807021888696307	0.825866293022452	-7.60522741788024
ENSG00000115392__ENSMUSG00000004018	0.0586185884817106	4.86145633703607	0.398929750231968	0.696225286691365	0.722734454927252	-7.60562824376566
ENSG00000105321__ENSMUSG00000041375	-0.0833856606893583	4.89076642626727	-0.452412607275756	0.658204141369975	0.687374052467731	-7.60572883847296
ENSG00000125970__ENSMUSG00000027593	0.125635750076525	7.79362564091699	0.714812001770749	0.486984117548723	0.521297562446769	-7.60578610320278
ENSG00000111087__ENSMUSG00000025407	-0.0487051895848336	4.42312049751514	-0.292333656452441	0.774505692655862	0.795658396690716	-7.6059355111759
ENSG00000055211__ENSMUSG00000040006	-0.0467552924767797	4.40044368943475	-0.277463113771487	0.785656112608031	0.806347865482584	-7.60672279984304
ENSG00000241553__ENSMUSG00000079426	0.114343801501922	6.85462812506305	0.664838359992128	0.517425106065814	0.551157446212908	-7.60705832766647
ENSG00000135336__ENSMUSG00000040044	0.111881335679206	6.50143634503698	0.607219125960495	0.553849100119338	0.586536370105303	-7.60923211490914
ENSG00000041802__ENSMUSG00000022538	-0.0698801999736065	6.84459111085576	-0.640319636660256	0.532754251044662	0.56628536484294	-7.61215009285101
ENSG00000165209__ENSMUSG00000026915	-0.131824164519249	6.77988673568365	-0.617688679875288	0.547127796263334	0.580160838006526	-7.61287313022861
ENSG00000134152__ENSMUSG00000027132	0.0696446306965204	5.11889699218107	0.404987197884908	0.691873534342285	0.718853536272324	-7.61330716659737
ENSG00000151726__ENSMUSG00000018796	0.154322778469009	5.30859977576229	0.48938369834908	0.632477988087368	0.662376262667542	-7.61335223595809
ENSG00000100711__ENSMUSG00000021286	-0.0810747802285371	5.70872581336154	-0.547979350559096	0.592711479173006	0.624168357587083	-7.6133988847736
ENSG00000162980__ENSMUSG00000036093	-0.111647459761133	6.01937388532854	-0.546741605819644	0.593538167231885	0.624898588281557	-7.61362840476988
ENSG00000137871__ENSMUSG00000038535	-0.0484661775214482	4.67973871640543	-0.26425915729141	0.795598237460552	0.81554036757469	-7.61407023455952
ENSG00000163626__ENSMUSG00000035505	-0.0459246625669522	4.72591481918195	-0.363129263562541	0.722168527275339	0.746580455739967	-7.61492701744374
ENSG00000118260__ENSMUSG00000025958	-0.145638192578741	5.96235922715902	-0.526759729917569	0.606964835398841	0.637888936530023	-7.61549167414595
ENSG00000116977__ENSMUSG00000057554	0.0150878032659405	4.21593076138284	0.0705168147107785	0.94482315619719	0.950226777336436	-7.61592870368678
ENSG00000221955__ENSMUSG00000035506	0.0729489092396247	4.45321072509469	0.321200639869186	0.75300978341898	0.775614411563787	-7.6163914380891
ENSG00000075292__ENSMUSG00000030016	0.250479393054694	7.18869144954043	0.632609198421382	0.53762735356927	0.570904408968334	-7.61652897628871
ENSG00000103707__ENSMUSG00000059183	0.025801481899846	4.2245165320744	0.170896274551849	0.86685711532283	0.88094675275313	-7.61653694152213
ENSG00000148143__ENSMUSG00000060206	-0.109864347277816	6.40475054807803	-0.580535645333992	0.571181234386082	0.602984962129926	-7.61710343746619
ENSG00000134758__ENSMUSG00000024317	0.127711691424919	6.46310428302522	0.588360374677973	0.566068971043211	0.598306407560924	-7.61757616604266
ENSG00000110841__ENSMUSG00000016487	-0.0972339504858858	5.60805368173457	-0.502410962258935	0.623527644634338	0.653635387832777	-7.61861996301423
ENSG00000137492__ENSMUSG00000030753	-0.11326920334354	5.92014955744158	-0.538677052244486	0.598938835963488	0.630357662512996	-7.61904058101412
ENSG00000132475__ENSMUSG00000016559	-0.0784512563784233	9.24716388960656	-0.758140022810502	0.461484347498094	0.496532451288963	-7.61925956866897
ENSG00000052841__ENSMUSG00000027194	0.0981794742957057	5.92906674818644	0.548672455390916	0.592248812636047	0.623774522434972	-7.61978802053245
ENSG00000135046__ENSMUSG00000024659	0.0679569461899041	3.6684663356333	0.160091558135722	0.875195418228397	0.888457868641729	-7.62106813184454
ENSG00000166024__ENSMUSG00000025184	0.0675403086016944	4.51964463499124	0.193927249160833	0.849139770831139	0.864645001594087	-7.62239797912592
ENSG00000138050__ENSMUSG00000024246	-0.00975108972216635	4.35942062527136	-0.046078529744573	0.963926834049769	0.967641123263319	-7.62385806541318
ENSG00000196793__ENSMUSG00000042097	0.0119231220595991	4.21567171333777	0.0581723830448235	0.954469283227991	0.959105276889384	-7.62389142299556
ENSG00000182871__ENSMUSG00000001435	0.111547950680441	7.72953614987666	0.685718937632379	0.50457357146992	0.538609985844058	-7.62418192296626
ENSG00000118518__ENSMUSG00000038876	0.0818900552422915	4.77747590244387	0.319079669132993	0.754582176990888	0.777006446048003	-7.62443459980955
ENSG00000169446__ENSMUSG00000061273	-0.0722103943489694	5.1846628344095	-0.424381987982738	0.678016854554878	0.706386811069987	-7.62482434076465
ENSG00000112701__ENSMUSG00000034252	0.171403291140287	6.41966565283176	0.565945842914443	0.580778449135942	0.612610873693067	-7.62483135652894
ENSG00000166347__ENSMUSG00000024646	-0.0879305946445433	6.11881599979038	-0.571565859898625	0.577071622653387	0.608974839658528	-7.62558261975142
ENSG00000104889__ENSMUSG00000052926	-0.117078435133448	6.62781822416819	-0.614876378674928	0.548928824743227	0.581719827230713	-7.62613421240037
ENSG00000196961__ENSMUSG00000060279	0.104398161295594	7.50619560836273	0.668620663031642	0.515083237059465	0.548829128149099	-7.62648654759112
ENSG00000155330__ENSMUSG00000036934	-0.0303525215350312	4.4185607502259	-0.16714226627682	0.869752370492476	0.883633736411363	-7.62666905669752
ENSG00000165886__ENSMUSG00000025171	-0.0626796942511835	4.36081603317627	-0.294455197018893	0.772919046161648	0.794202406062528	-7.62677544366273
ENSG00000149483__ENSMUSG00000024666	-0.0518116152524658	4.67827737866128	-0.33008899217992	0.746432849085532	0.769459758257145	-7.62908650416227
ENSG00000102384__ENSMUSG00000031262	-0.132019755558704	5.2972407908825	-0.423738143407629	0.678474943388314	0.706811722718217	-7.62920635058498
ENSG00000214655__ENSMUSG00000021819	0.0777630795615022	5.00213933171885	0.42498369186023	0.677588868348895	0.705993201002241	-7.62931728403969
ENSG00000100056__ENSMUSG00000003527	-0.075133747024646	4.9238637609845	-0.409824987405496	0.688406123771336	0.715620878535074	-7.62943190179887
ENSG00000030066__ENSMUSG00000051329	-0.140199850393402	7.69339303252451	-0.653721330342073	0.524343828251654	0.558020196372212	-7.62946901860088
ENSG00000103174__ENSMUSG00000023143	0.0384099030518577	4.24481642434369	0.227642815373452	0.823358156318649	0.840810289132604	-7.62953340121097
ENSG00000107862__ENSMUSG00000025224	-0.0764579043838166	6.33071047349459	-0.582368252605973	0.569981710538392	0.601944501452901	-7.62963545723608
ENSG00000198912__ENSMUSG00000047613	-0.0606769856829381	5.01261948515081	-0.408549236827218	0.689319793447736	0.716464784205597	-7.62988248584412
ENSG00000205155__ENSMUSG00000036835	0.064454098283359	4.63867680565531	0.358431788126411	0.725600067882541	0.749742325007094	-7.63007048678862
ENSG00000113811__ENSMUSG00000042682	-0.0555476226873175	4.86025788255364	-0.397626929009844	0.697162716898791	0.723547406959217	-7.6306806170836
ENSG00000071655__ENSMUSG00000035478	0.102068801884034	6.3223899965714	0.583842773514407	0.569017543737763	0.601061631273679	-7.6311538564751
ENSG00000148719__ENSMUSG00000020109	0.0855171433014577	5.34233176820036	0.485866712789353	0.634904732148488	0.664620862554128	-7.63155364306087
ENSG00000112308__ENSMUSG00000019132	0.119255406296382	7.49128329056443	0.650799100660607	0.526171229966487	0.559880255893543	-7.63166156550794
ENSG00000130770__ENSMUSG00000054428	-0.0797484405020273	6.86483744398431	-0.621311761930958	0.544812350018923	0.577923400698704	-7.63220943197889
ENSG00000170385__ENSMUSG00000037434	-0.13329871850929	5.77972764302153	-0.478758614934965	0.639822725101962	0.669420355253191	-7.63230633527761
ENSG00000091073__ENSMUSG00000004947	0.0731884441192391	4.75907753195081	0.376850427253056	0.712180998846968	0.73755611688598	-7.63356501349637
ENSG00000159788__ENSMUSG00000029101	-0.0434874463352553	4.43730753211761	-0.237119279787215	0.816148407224424	0.834295581516727	-7.63369768908245
ENSG00000006015__ENSMUSG00000058833	0.0407419918199281	4.37705235473894	0.209622333018127	0.837113686753039	0.853432520127672	-7.63375470101792
ENSG00000143797__ENSMUSG00000020646	0.0388241577205585	4.68375413156911	0.203251459617945	0.841990326359401	0.858003767969099	-7.6338125596126
ENSG00000182858__ENSMUSG00000035845	-0.0303614577965338	4.19717649275664	-0.167795523254938	0.869248408937688	0.883249304220686	-7.63495012287649
ENSG00000101464__ENSMUSG00000038383	-0.0857043554666037	5.41431797681079	-0.478416715212596	0.640059728744514	0.669598744969663	-7.63555656520292
ENSG00000123473__ENSMUSG00000028718	-0.119821846035299	5.48103307349605	-0.427500236912066	0.675800132822497	0.704285967001029	-7.63575441391339
ENSG00000166888__ENSMUSG00000002147	-0.107212477637041	5.67861387187337	-0.5094547774685	0.618713787689531	0.649072749083991	-7.63581201364504
ENSG00000063176__ENSMUSG00000057342	0.079818067661603	5.1955464656135	0.437974648130425	0.66837703376499	0.697066358588916	-7.63611645388393
ENSG00000165055__ENSMUSG00000020691	0.0628866725060943	5.44575562347809	0.47234532772804	0.644275194847834	0.673778132702894	-7.63612011954002
ENSG00000168090__ENSMUSG00000019494	-0.0956592719186361	7.0727954416513	-0.627295805830661	0.540999971444375	0.57431237536066	-7.63683133900964
ENSG00000160602__ENSMUSG00000017405	-0.0170558747264932	4.31011470647581	-0.0916657122114021	0.928318904288328	0.935500741083682	-7.63724293417782
ENSG00000086666__ENSMUSG00000030629	0.097421905399808	6.80674530854093	0.590737104979082	0.56452100251714	0.596905463083155	-7.6373673323298
ENSG00000183527__ENSMUSG00000022913	-0.0733181149493083	6.3374826684734	-0.561487920492716	0.583727605045419	0.615490926980883	-7.63787135772152
ENSG00000152409__ENSMUSG00000021690	-0.0369933395242776	4.52357427129816	-0.11323898779482	0.911518891043638	0.920813425190428	-7.63794733354778
ENSG00000143614__ENSMUSG00000042390	0.0503615080979393	5.11228499336835	0.388247682931716	0.70392658922856	0.729867280164165	-7.63947506782281
ENSG00000163932__ENSMUSG00000021948	0.0831344262520642	5.00195061785678	0.397832852882338	0.697014512353842	0.723500343820103	-7.63993234330701
ENSG00000175220__ENSMUSG00000027247	-0.102072331403608	6.94553490766445	-0.616150023403164	0.548112764615307	0.580942542952471	-7.64028083390281
ENSG00000176444__ENSMUSG00000068917	0.0753037525503305	5.97790568915841	0.521803076885614	0.610318725864898	0.640887051986817	-7.64224839826146
ENSG00000135837__ENSMUSG00000033671	0.168408196217835	5.45230023157919	0.38002321408818	0.709879287164275	0.735334792123336	-7.64256556882845
ENSG00000134046__ENSMUSG00000024513	0.00346151664864338	4.28497686813419	0.0221485095415651	0.982655686645493	0.984405055880424	-7.64263812412805
ENSG00000111666__ENSMUSG00000060002	-0.0617801096393218	5.17527697695246	-0.414232382695912	0.685253534309749	0.712975868698288	-7.64375990166019
ENSG00000136710__ENSMUSG00000042111	0.0719151911257162	5.13930022394064	0.416685743609396	0.68350129648031	0.711468460146874	-7.6439918716265
ENSG00000091140__ENSMUSG00000020664	0.131429423223893	6.7668029633273	0.571226774237962	0.577294922570802	0.609073419133497	-7.64445007311612
ENSG00000103035__ENSMUSG00000039067	0.0778966808110798	7.58315851550785	0.639703877585734	0.533142501922728	0.566569626608924	-7.64543068680818
ENSG00000149179__ENSMUSG00000040591	0.0642531121565911	4.63366581128803	0.280037076802003	0.783722478394081	0.804656825722372	-7.64566147031259
ENSG00000077147__ENSMUSG00000025016	0.159824873676102	7.72566035359513	0.633574459681029	0.537015930414108	0.570341243323696	-7.64655662251192
ENSG00000185344__ENSMUSG00000038023	-0.0654323493965524	6.18334946068988	-0.533020675763557	0.602741569098652	0.63382930139631	-7.64656189298679
ENSG00000137845__ENSMUSG00000054693	-0.183371559365851	6.5004756204074	-0.532330377074681	0.603206479969798	0.634250279990309	-7.64731036965732
ENSG00000164631__ENSMUSG00000029587	0.0256198335225268	4.5680409768143	0.0906629068864557	0.929100763743661	0.936184623887997	-7.64745088220302
ENSG00000115944__ENSMUSG00000024248	0.110968988995031	7.01558094894886	0.612995929800174	0.550134902731052	0.582866230729059	-7.64804089872779
ENSG00000108963__ENSMUSG00000078789	-0.00379354594646518	4.29454884204348	-0.0204770782556155	0.983964365972017	0.985505531859201	-7.64851145351892
ENSG00000070366__ENSMUSG00000038290	-0.0784828107037172	6.25888912835606	-0.540237291945673	0.597892037756192	0.629341203677823	-7.64892351176966
ENSG00000170471__ENSMUSG00000027652	-0.0873325605649534	6.4811752875462	-0.544778231490485	0.59485070863719	0.626233612894409	-7.64900999762829
ENSG00000081307__ENSMUSG00000032557	-0.0899083579973637	5.45484698236014	-0.399805218062082	0.695595644259713	0.722187418704476	-7.64937399553133
ENSG00000082898__ENSMUSG00000020290	0.180259612855632	9.06854456729613	0.695131700522218	0.49884207521323	0.533058132480039	-7.64949462299979
ENSG00000120306__ENSMUSG00000046727	-0.0650642898212061	4.67110163192944	-0.312273121890377	0.759635883700095	0.781523885614519	-7.64951765860439
ENSG00000177600__ENSMUSG00000025508	0.114200781386817	9.61221950589005	0.737183940466666	0.473712656284587	0.508406289945954	-7.6497816884733
ENSG00000139687__ENSMUSG00000022105	0.048566590459315	4.76059801304332	0.147464615040505	0.884959532743232	0.897333912832044	-7.650282638338
ENSG00000198081__ENSMUSG00000049672	0.0354068369540795	4.75843654008253	0.259704840680009	0.799036184756252	0.818468111777411	-7.65246080477763
ENSG00000057608__ENSMUSG00000021218	-0.0816391185021839	9.08791230419601	-0.702502355251899	0.494381083378865	0.528813342531468	-7.65252356502062
ENSG00000129534__ENSMUSG00000047534	0.151231931838032	6.51051792700057	0.505476926340711	0.621430092538602	0.651582212255576	-7.65336831781071
ENSG00000175193__ENSMUSG00000033918	0.0858474591061242	6.58213900353367	0.563653708985605	0.582293847605545	0.614121926213088	-7.65364098127332
ENSG00000099917__ENSMUSG00000012114	0.0850337714131787	6.32242761778348	0.547378806064943	0.593112508516696	0.624543919896173	-7.65452764481773
ENSG00000165417__ENSMUSG00000020962	0.139001909400391	5.96889645025693	0.459475686400728	0.653252967019387	0.682608834585808	-7.65482109798101
ENSG00000232112__ENSMUSG00000091537	0.0697103240557885	6.17851183400208	0.525056855613718	0.608116040179754	0.638916558830933	-7.65493857956188
ENSG00000143367__ENSMUSG00000005968	0.045162425279729	4.52444750622445	0.226563327264503	0.824180506794262	0.841466824122337	-7.65531929151176
ENSG00000198836__ENSMUSG00000038084	0.185767791916251	6.83668157215406	0.552701211815988	0.589563172186794	0.621224979875951	-7.65586378780488
ENSG00000099949__ENSMUSG00000022761	-0.0668342641448467	5.31943751160129	-0.413171024730979	0.686012163018548	0.713501338854423	-7.65617256207765
ENSG00000167280__ENSMUSG00000033857	0.0272634131519713	4.40010719394522	0.135385819840012	0.894318071004259	0.905778734549166	-7.65660200312923
ENSG00000132581__ENSMUSG00000002064	0.074020692314717	5.26651834781661	0.422643884185724	0.679253801610847	0.707413568334424	-7.6568206762277
ENSG00000148925__ENSMUSG00000038187	0.0768650470200173	5.14534221281531	0.359538480108713	0.72479106442259	0.749016432402629	-7.65695842434688
ENSG00000197969__ENSMUSG00000046230	-0.104508721783907	5.38124827355873	-0.219556044775966	0.829523824068837	0.846553584113196	-7.65779467444488
ENSG00000084676__ENSMUSG00000020647	-0.026391043419635	4.70931359214162	-0.128871495858671	0.899372222980529	0.910045920512845	-7.65805883859213
ENSG00000153317__ENSMUSG00000022377	-0.104172437826252	5.90499778411582	-0.480174052853168	0.638841984967721	0.668493680788894	-7.658173180689
ENSG00000090447__ENSMUSG00000005718	-0.0686217042112085	5.1909224404007	-0.378292692416228	0.711134337232556	0.736526382698049	-7.65819100235021
ENSG00000125686__ENSMUSG00000018160	-0.118092850846474	6.63780442520128	-0.533318736797028	0.602540882900868	0.633665630608463	-7.65993238275325
ENSG00000140153__ENSMUSG00000037957	-0.0294909834157976	4.83738906444847	-0.244725619578323	0.810373955899381	0.828874568241421	-7.65996041847635
ENSG00000100151__ENSMUSG00000068206	0.0711965694636092	5.18979847056829	0.386938649716336	0.704872699767693	0.730794394600331	-7.66040825039087
ENSG00000136758__ENSMUSG00000026775	0.154171465764626	7.72385623188828	0.605430459970603	0.555001894378213	0.587712958232044	-7.66109372002425
ENSG00000114742__ENSMUSG00000032512	-0.0893776771539282	5.93513638156032	-0.458117125518583	0.65420399761953	0.683450307330429	-7.66117660184632
ENSG00000093167__ENSMUSG00000032497	-0.0508082956901748	5.1452694951129	-0.333996885227035	0.743547675465446	0.766878936836356	-7.66135884204415
ENSG00000197136__ENSMUSG00000054874	-0.077139218539377	6.47630994825902	-0.536824591462996	0.600182893525678	0.631469070833838	-7.66168169776392
ENSG00000173542__ENSMUSG00000006262	-0.0524809788772455	5.01716565055663	-0.133107991429621	0.896084796872436	0.907306817504062	-7.66254173007064
ENSG00000102738__ENSMUSG00000031533	0.0480976277873589	5.29158375282905	0.374756843323328	0.713701403035743	0.738804366291894	-7.66288026489898
ENSG00000132423__ENSMUSG00000028247	0.0377581646022045	4.82801465826003	0.274133859349768	0.788159330653875	0.808798998004137	-7.66378810640322
ENSG00000149557__ENSMUSG00000032118	0.0181713728605179	4.58588577544093	0.0906246012170642	0.929130631129103	0.936184623887997	-7.6638264853279
ENSG00000125870__ENSMUSG00000008333	-0.0690489742775199	6.63334799715627	-0.535645580093797	0.600975360779967	0.632208283515485	-7.66413719658872
ENSG00000100376__ENSMUSG00000022434	0.0456189281385002	5.05858146572005	0.308688491100731	0.762302016493969	0.78403748852443	-7.66462570543891
ENSG00000186815__ENSMUSG00000032741	0.0908873383789572	5.16210253343544	0.381008207388959	0.709165318419561	0.734811644658347	-7.66474778825331
ENSG00000151150__ENSMUSG00000069601	0.116930387519818	5.7200737666929	0.410551288567434	0.687886186237893	0.715158092557736	-7.66492577906791
ENSG00000168096__ENSMUSG00000022515	0.0145322828134065	4.53968333546687	0.0784185100248417	0.938653284613378	0.944967397161944	-7.66669384066095
ENSG00000152256__ENSMUSG00000006494	-0.0654225808264941	5.03460320484519	-0.273578608387814	0.78857705416177	0.809168635882406	-7.66873774605841
ENSG00000211456__ENSMUSG00000025240	-0.130828338428384	6.03356678902411	-0.427240534350255	0.675984632665584	0.704426060173291	-7.66982497345481
ENSG00000118496__ENSMUSG00000047648	-0.118274749478194	5.83996935073315	-0.40764545093314	0.689967374715433	0.717084886783149	-7.6704215100867
ENSG00000139946__ENSMUSG00000021846	-0.0172979133361156	4.79764214719945	-0.0609279098916312	0.952315371553016	0.957214393184327	-7.67089943012819
ENSG00000146282__ENSMUSG00000028292	-0.0531907127956157	5.74875375946176	-0.422174438537557	0.679588054958942	0.707709286931853	-7.67136999293147
ENSG00000196663__ENSMUSG00000021275	0.0566931098521935	5.23332628609105	0.354468541920163	0.728500038649304	0.752572958122955	-7.6713911584733
ENSG00000155366__ENSMUSG00000002233	-0.0782799290579033	5.3182411209798	-0.406358670245258	0.690889816590546	0.717937504786217	-7.67186947165077
ENSG00000131495__ENSMUSG00000014294	0.0828921640767927	5.74418862088851	0.454753666164635	0.656561205582305	0.685760118801089	-7.67259474876227
ENSG00000143319__ENSMUSG00000048039	-0.0837744293355644	6.98188985782987	-0.560220598995197	0.584567424856937	0.616191707844102	-7.6732776362357
ENSG00000004700__ENSMUSG00000030243	-0.0737773542056076	5.13042323582424	-0.227415818102896	0.823531064162921	0.840925819165564	-7.67343715950569
ENSG00000147905__ENSMUSG00000035649	-0.0308573243430111	5.01984050651816	-0.152027209990135	0.881429048676557	0.893947361890405	-7.67545695552445
ENSG00000159140__ENSMUSG00000022961	0.0905960825615928	8.92858376341513	0.658397611559842	0.521427098478621	0.555126110291906	-7.67583185582992
ENSG00000158417__ENSMUSG00000026083	0.148033061308124	7.79373635547151	0.582231819954202	0.570070965673571	0.601993570417039	-7.67606287583522
ENSG00000015171__ENSMUSG00000021156	0.076341717385488	5.52586871385148	0.370475781509464	0.716814343594097	0.741426673456493	-7.67642389849033
ENSG00000196670__ENSMUSG00000046311	0.0256718809688649	4.88666404612073	0.0839661248676545	0.934323975278991	0.940945642796539	-7.67647799683222
ENSG00000173848__ENSMUSG00000021215	-0.101549246856931	6.61049671844974	-0.501427910636406	0.624200913454607	0.654292411182431	-7.67753498498113
ENSG00000151461__ENSMUSG00000043241	0.151057635143265	6.12144422679615	0.402096372466348	0.693948938916841	0.720637312518057	-7.67761973312709
ENSG00000146247__ENSMUSG00000032253	0.207518004426618	6.76134436720076	0.481058058414979	0.638229825007476	0.667902787934626	-7.67789600452175
ENSG00000106261__ENSMUSG00000029729	-0.0203303703061057	5.03120908053687	-0.0611648532417014	0.952130178018176	0.957096630536599	-7.67838207122551
ENSG00000136878__ENSMUSG00000026854	0.0137009153511063	4.51183181038108	0.0753699150410886	0.941033251615924	0.947092272408987	-7.67848446829075
ENSG00000213853__ENSMUSG00000022505	0.00936646140132406	4.53731182012124	0.0424998023451758	0.966726598258283	0.970105555624333	-7.6785154864537
ENSG00000051596__ENSMUSG00000025872	0.106527304789069	6.20180583817501	0.494990279622993	0.628618527289728	0.658579493737853	-7.67874575631061
ENSG00000124207__ENSMUSG00000002718	-0.151289047765311	8.74528340803447	-0.636556505240827	0.535129485301994	0.568466480346481	-7.67889295219047
ENSG00000117500__ENSMUSG00000063406	-0.0560284194043586	5.31883448131731	-0.231270041598944	0.820596537275164	0.838355271342557	-7.67953678109569
ENSG00000063241__ENSMUSG00000086784	-0.0875967156409248	5.83253532162737	-0.447485996787081	0.66166760670321	0.690837159796702	-7.67966839488088
ENSG00000144827__ENSMUSG00000033157	0.0289776825309854	4.87391511918955	0.193905295264224	0.849156620843325	0.864645001594087	-7.68062495378076
ENSG00000163913__ENSMUSG00000030323	-0.0597055767774632	5.33796977676629	-0.350317685347514	0.731541939716136	0.755604405868326	-7.68117822524126
ENSG00000177707__ENSMUSG00000022656	-0.0988462202687567	5.70569217582867	-0.372439714672719	0.715385629389075	0.740275471441376	-7.68237013768153
ENSG00000013306__ENSMUSG00000018677	0.110316180863462	8.05717934649005	0.616637775574217	0.547800425131998	0.58073679132024	-7.68358470891619
ENSG00000103404__ENSMUSG00000063317	0.0353006317618646	4.94746589724784	0.18532647769527	0.855746819060674	0.870532542219017	-7.6846080894001
ENSG00000104897__ENSMUSG00000020211	-0.123719701689651	6.7201151941359	-0.524678531121297	0.608371948545196	0.639129009942037	-7.68520795573833
ENSG00000090520__ENSMUSG00000004460	-0.0709450889221202	6.73397502454352	-0.509480950589643	0.618695934343121	0.649072749083991	-7.68751052626881
ENSG00000092140__ENSMUSG00000035293	0.111184720639205	5.80174320040116	0.328502713376774	0.74760512410743	0.770611729626563	-7.68970081599406
ENSG00000242802__ENSMUSG00000039623	-0.0343519353762508	4.81936484340619	-0.215210287318337	0.832842070693245	0.849631780312732	-7.69003311805914
ENSG00000111011__ENSMUSG00000029422	0.104910988113639	6.805460369931	0.488815657958303	0.632869642115826	0.662737094334185	-7.69031143228205
ENSG00000196584__ENSMUSG00000028933	0.0683947991862192	5.37080024607428	0.266419819124639	0.793968746004464	0.814107311865218	-7.69070198023732
ENSG00000142252__ENSMUSG00000044709	0.022334581679463	4.72813467735242	0.112412123076327	0.912162046976603	0.921330821142078	-7.69071862460355
ENSG00000119927__ENSMUSG00000024978	-0.0380683775570831	5.05863228144529	-0.11560634789041	0.909677858607443	0.919283680402953	-7.69138143655513
ENSG00000167716__ENSMUSG00000045374	0.00896264614853782	4.53621838619214	0.0535675954768179	0.95806952502782	0.962516751988244	-7.69147479791028
ENSG00000107949__ENSMUSG00000030983	-0.0863035533412231	6.95236673554984	-0.505991594147044	0.621078322466478	0.651261914166549	-7.69244574211954
ENSG00000113593__ENSMUSG00000021713	0.070626617042395	5.44429678563367	0.254846913600203	0.80270811392758	0.822049774094285	-7.69254083901322
ENSG00000166803__ENSMUSG00000040204	-0.0447610373345288	5.88003282580224	-0.380855424780783	0.709276043681533	0.73487224793871	-7.69272777286443
ENSG00000112715__ENSMUSG00000023951	-0.0924123952756061	6.03104101144288	-0.435815104101222	0.669904555360863	0.698555873161116	-7.6935005617478
ENSG00000100603__ENSMUSG00000021039	0.094149369020683	6.41412555031074	0.457851146246139	0.6543902639189	0.683594136244976	-7.69375218885559
ENSG00000171490__ENSMUSG00000005846	0.0902946846751717	8.39674916765901	0.603018418332066	0.556558522378	0.589266711265303	-7.69422416433236
ENSG00000029639__ENSMUSG00000036983	0.0253256829360776	4.90650708325834	0.166029210795836	0.87061118395701	0.884378520897337	-7.69475821188512
ENSG00000144724__ENSMUSG00000021745	-0.112873595573111	7.07490794436939	-0.514046040150218	0.615585818666222	0.646032174337665	-7.69531627040788
ENSG00000105879__ENSMUSG00000020659	-0.0528164804929424	5.56761550601138	-0.34547924708803	0.735093672296543	0.758938630696299	-7.69562920103638
ENSG00000100258__ENSMUSG00000022614	0.0669492805476363	5.40161125567073	0.337229762286207	0.741163891449727	0.764644589682807	-7.69569404926561
ENSG00000121864__ENSMUSG00000027667	-0.00686149827730758	5.02809557707119	-0.035476323914937	0.972222606566508	0.974994840973598	-7.69630663565615
ENSG00000133884__ENSMUSG00000024826	-0.0820289537407948	6.97474677863244	-0.522123203271884	0.610101837236357	0.640707124980672	-7.69702344494814
ENSG00000119414__ENSMUSG00000026753	-0.0543158048805488	6.44760006406297	-0.45710541099375	0.654912633110799	0.684089020092272	-7.69857442174342
ENSG00000102743__ENSMUSG00000031482	0.0381014188604425	5.01392416865777	0.226598103578639	0.824154010951169	0.841466824122337	-7.69858019360522
ENSG00000033867__ENSMUSG00000021733	0.136378402190734	6.24107272832915	0.410517876219818	0.687910101541889	0.715158092557736	-7.70044746784608
ENSG00000126464__ENSMUSG00000046574	0.100697029903757	6.61038698875628	0.481650701515905	0.637819582891936	0.667523128412719	-7.70061073713572
ENSG00000067225__ENSMUSG00000032294	0.155499822177906	10.9071298190972	0.724624190830802	0.481135908250586	0.515665088928025	-7.70062272510571
ENSG00000103423__ENSMUSG00000004069	-0.0752371088202186	6.83823090016566	-0.503421750339857	0.622835745382026	0.652958735079688	-7.70068898453669
ENSG00000158156__ENSMUSG00000037752	-0.0202378923093864	4.72195586004214	-0.103177541389232	0.919349188080172	0.927657751966136	-7.7017673774152
ENSG00000188342__ENSMUSG00000067995	-0.0540001128447508	5.6919351058666	-0.323760520553143	0.751113522879868	0.773887874606268	-7.70220506732415
ENSG00000115661__ENSMUSG00000026201	-0.00759656580810849	4.81193088659013	-0.0386298801025066	0.969754688175068	0.972936025762862	-7.70299231953841
