rep1	rep2	rep3
ENSMUSG00000102930	3.37451939295018	0	1.65460197150977
ENSMUSG00000103159	3.37451939295018	2.14084201910582	2.48190295726465
ENSMUSG00000080054	22.4967959530012	20.3379991815053	27.3009325299111
ENSMUSG00000095944	0	0	0
ENSMUSG00000050122	413.941045535222	412.112088677871	436.814920478578
ENSMUSG00000103603	7.87387858355041	10.7042100955291	0
ENSMUSG00000026114	262.087672852464	255.830621283146	237.435382911651
ENSMUSG00000102231	0	0	0
ENSMUSG00000026113	409.441686344621	398.196615553683	392.140667247814
ENSMUSG00000086064	0	0	0
ENSMUSG00000102879	0	0	0
ENSMUSG00000026112	7031.37357511052	6986.63792935185	7109.82467157746
ENSMUSG00000026111	1579.27507590068	1571.37804202367	1562.77156209097
ENSMUSG00000026110	922.368634073048	937.68880436835	948.086929675096
ENSMUSG00000103948	1.12483979765006	0	1.65460197150977
ENSMUSG00000087233	0	0	0
ENSMUSG00000026090	23.6216357506512	14.9858941337408	9.92761182905859
ENSMUSG00000089767	0	0	0
ENSMUSG00000104365	0	1.07042100955291	0
ENSMUSG00000102650	0	0	0
ENSMUSG00000060771	282.334789210165	280.450304502863	276.318529242131
ENSMUSG00000097268	3.37451939295018	5.35210504776456	4.9638059145293
ENSMUSG00000037216	327.328381116167	301.858724693921	336.711501202237
ENSMUSG00000026088	1259.82057336807	1210.64616180434	1281.48922693431
ENSMUSG00000026087	2827.84725129225	2777.74251978981	2889.76234324181
ENSMUSG00000061584	0	0	0
ENSMUSG00000087374	2.24967959530012	0	6.61840788603906
ENSMUSG00000026085	0	5.35210504776456	2.48190295726465
ENSMUSG00000089141	0	0	0
ENSMUSG00000058407	4536.47890392269	4425.12045349174	4440.12439054646
ENSMUSG00000026083	18859.0640474009	18671.3536696314	18261.8419595533
ENSMUSG00000026082	3429.63654303503	3336.50228677643	3256.25667993122
ENSMUSG00000103804	35.9948735248019	42.8168403821165	43.0196512592539
ENSMUSG00000102716	0	0	0
ENSMUSG00000037138	287.958988198415	240.844727149405	243.226489811936
ENSMUSG00000085391	0	1.07042100955291	0
ENSMUSG00000085280	1.12483979765006	0	0
ENSMUSG00000087131	0	0	0
ENSMUSG00000102984	0	0	0
ENSMUSG00000102541	0	0	0
ENSMUSG00000103531	0	0	0
ENSMUSG00000048814	193.47244519581	191.605360709971	188.624624752113
ENSMUSG00000026080	505.053069144876	607.999133426054	549.327854541242
ENSMUSG00000103647	0	0	0
ENSMUSG00000102447	1.12483979765006	2.14084201910582	3.30920394301953
ENSMUSG00000067604	0	0	0
ENSMUSG00000026078	3046.06617203636	2931.88314516542	2773.11290425037
ENSMUSG00000103046	48.3681112989525	53.5210504776456	71.9751857606748
ENSMUSG00000104188	0	0	0
ENSMUSG00000103182	25.8713153459514	13.9154731241878	21.509825629627
ENSMUSG00000098833	0	0	0
ENSMUSG00000026077	17.9974367624009	28.9013672579286	24.8190295726465
ENSMUSG00000092553	0	0	0
ENSMUSG00000092563	0	1.07042100955291	0
ENSMUSG00000073702	20647.5593256645	20965.2658931033	21497.4161148406
ENSMUSG00000003134	1302.56448567877	1328.39247285516	1188.83151652977
ENSMUSG00000102607	2.24967959530012	0	1.65460197150977
ENSMUSG00000065629	0	0	0
ENSMUSG00000104827	0	0	0
ENSMUSG00000003135	4370.00261387048	4270.97982811612	4240.74485297953
ENSMUSG00000085894	48.3681112989525	53.5210504776456	62.8748749173711
ENSMUSG00000077704	12.3732377741506	12.8450521146349	19.0279226723623
ENSMUSG00000048234	1904.35377742155	1762.98340273365	1835.78088739008
ENSMUSG00000064936	2.24967959530012	1.07042100955291	7.44570887179395
ENSMUSG00000102471	1.12483979765006	0	0.827300985754883
ENSMUSG00000050967	11.2483979765006	18.1971571623995	14.064116757833
ENSMUSG00000097083	43.8687521083523	33.1830512961403	55.4291660455771
ENSMUSG00000057173	29.2458347389015	12.8450521146349	15.7187187293428
ENSMUSG00000091937	0	0	0
ENSMUSG00000101634	7.87387858355041	5.35210504776456	8.27300985754883
ENSMUSG00000026074	22563.1615010625	22697.2070865599	22433.0935297294
ENSMUSG00000102985	0	0	0
ENSMUSG00000026073	2.24967959530012	4.28168403821165	1.65460197150977
ENSMUSG00000097899	0	0	0
ENSMUSG00000102975	0	0	0
ENSMUSG00000026072	86.6126644190545	84.56325975468	80.2481956182236
ENSMUSG00000103560	118.108178753256	88.8449437928917	101.758021247851
ENSMUSG00000070942	131.606256325057	94.1970488406562	99.2761182905859
ENSMUSG00000103230	0	0	0.827300985754883
ENSMUSG00000026069	3.37451939295018	5.35210504776456	1.65460197150977
ENSMUSG00000026070	30.3706745365516	18.1971571623995	26.4736315441563
ENSMUSG00000026068	0	1.07042100955291	0
ENSMUSG00000104441	0	0	0
ENSMUSG00000026065	0	0	0
ENSMUSG00000102676	0	3.21126302865873	1.65460197150977
ENSMUSG00000026062	11.2483979765006	13.9154731241878	19.0279226723623
ENSMUSG00000103679	0	0	0
ENSMUSG00000103270	2.24967959530012	0	0
ENSMUSG00000041945	11.2483979765006	21.4084201910582	15.7187187293428
ENSMUSG00000079588	0	0	0
ENSMUSG00000094136	0	0	0
ENSMUSG00000104072	1.12483979765006	0	0
ENSMUSG00000100185	0	0	0
ENSMUSG00000100832	0	1.07042100955291	0.827300985754883
ENSMUSG00000100178	3.37451939295018	5.35210504776456	3.30920394301953
ENSMUSG00000101877	0	0	0
ENSMUSG00000053640	0	0	0
ENSMUSG00000101919	0	0	0
ENSMUSG00000101299	0	0	0
ENSMUSG00000100180	0	0	0
ENSMUSG00000103106	0	0	0
ENSMUSG00000060424	1.12483979765006	4.28168403821165	3.30920394301953
ENSMUSG00000104199	0	0	0
ENSMUSG00000093436	1.12483979765006	0	0
ENSMUSG00000045515	55.1171500848529	48.168945429881	61.2202729458613
ENSMUSG00000097063	1.12483979765006	0	1.65460197150977
ENSMUSG00000099784	1.12483979765006	0	0
ENSMUSG00000060679	3642.23126479089	3508.84006931444	3590.48627817619
ENSMUSG00000077448	1.12483979765006	2.14084201910582	0
ENSMUSG00000041907	6.74903878590035	16.0563151432937	19.0279226723623
ENSMUSG00000089088	0	0	0
ENSMUSG00000070939	1138.33787522186	1080.05479863889	1105.27411696852
ENSMUSG00000100269	1.12483979765006	0	0
ENSMUSG00000041878	8.99871838120047	0	0
ENSMUSG00000010290	2701.86519395544	2656.78494571033	2451.29282079172
ENSMUSG00000008136	13.4980775718007	8.56336807642329	11.5822138005684
ENSMUSG00000094497	0	0	0
ENSMUSG00000099576	4.49935919060024	2.14084201910582	4.9638059145293
ENSMUSG00000099694	1.12483979765006	1.07042100955291	3.30920394301953
ENSMUSG00000101923	0	0	0
ENSMUSG00000066877	834.631129856344	934.477541339692	909.203783344616
ENSMUSG00000103422	5.62419898825029	11.774631105082	5.79110690028418
ENSMUSG00000103945	41.6190725130522	46.0281034107752	58.7383699885967
ENSMUSG00000026051	2.24967959530012	5.35210504776456	0
ENSMUSG00000100764	0	1.07042100955291	0.827300985754883
ENSMUSG00000100635	2.24967959530012	0	0
ENSMUSG00000100480	2.24967959530012	5.35210504776456	4.13650492877441
ENSMUSG00000057363	2605.12897135754	2590.41884311805	2508.3765888088
ENSMUSG00000090243	6.74903878590035	14.9858941337408	13.2368157720781
ENSMUSG00000100701	19.122276560051	8.56336807642329	19.8552236581172
ENSMUSG00000101395	2.24967959530012	0	0
ENSMUSG00000088848	0	0	0
ENSMUSG00000095757	0	0	0
ENSMUSG00000041763	9623.00446889625	9224.88826032699	8966.28808361142
ENSMUSG00000047343	6.74903878590035	3.21126302865873	8.27300985754883
ENSMUSG00000090106	0	0	0
ENSMUSG00000091844	4.49935919060024	4.28168403821165	15.7187187293428
ENSMUSG00000026049	1211.45246206911	1249.18131814825	1250.05178947563
ENSMUSG00000101104	0	0	0
ENSMUSG00000026047	1575.90055650773	1412.95573260984	1488.31447337303
ENSMUSG00000041684	1589.39863407953	1505.01193943139	1465.1500457719
ENSMUSG00000026048	2714.23843172959	2640.72863056703	2658.11806723044
ENSMUSG00000046828	1.12483979765006	0	3.30920394301953
ENSMUSG00000089703	0	0	0.827300985754883
ENSMUSG00000100966	0	0	0
ENSMUSG00000100769	6.74903878590035	12.8450521146349	8.27300985754883
ENSMUSG00000101567	15.7477571671008	19.2675781719524	17.3733207008525
ENSMUSG00000056870	338.576779092668	348.957249114249	351.602918945825
ENSMUSG00000102319	0	0	2.48190295726465
ENSMUSG00000089877	0	1.07042100955291	0
ENSMUSG00000101701	0	2.14084201910582	0
ENSMUSG00000103071	70.8649072519537	71.7182076400451	81.0754966039785
ENSMUSG00000100434	1.12483979765006	0	0.827300985754883
ENSMUSG00000100013	0	0	0
ENSMUSG00000101251	0	0	0
ENSMUSG00000101937	0	0	0
ENSMUSG00000026043	88.8623440143547	77.0703126878096	119.131341948703
ENSMUSG00000105211	0	0	0
ENSMUSG00000026042	113.608819562656	82.4224177355742	118.304040962948
ENSMUSG00000104476	0	0	0
ENSMUSG00000100218	0	0	0
ENSMUSG00000100361	0	2.14084201910582	4.13650492877441
ENSMUSG00000100894	2.24967959530012	0	0.827300985754883
ENSMUSG00000095121	0	0	0
ENSMUSG00000065255	0	0	0
ENSMUSG00000100843	1.12483979765006	0	0
ENSMUSG00000087764	0	0	0
ENSMUSG00000025995	11914.3031367094	11838.8563656552	11561.5312759245
ENSMUSG00000099850	1.12483979765006	3.21126302865873	4.13650492877441
ENSMUSG00000084817	239.590876899463	222.647569987006	241.571887840426
ENSMUSG00000098549	10.1235581788505	6.42252605731747	4.9638059145293
ENSMUSG00000099381	0	0	0
ENSMUSG00000025993	46.1184317036524	23.5492622101641	19.8552236581172
ENSMUSG00000099946	0	0	0
ENSMUSG00000070896	1.12483979765006	3.21126302865873	0
ENSMUSG00000090682	0	0	0
ENSMUSG00000044457	0	0	0
ENSMUSG00000099432	0	0	0
ENSMUSG00000041144	64.1158684660534	48.168945429881	52.1199621025576
ENSMUSG00000096047	0	0	0
ENSMUSG00000101262	37.1197133224519	28.9013672579286	25.6463305584014
ENSMUSG00000101337	26.9961551436014	26.7605252388228	22.3371266153818
ENSMUSG00000025986	7931.24541323057	7523.98927614742	7588.83194232954
ENSMUSG00000100213	8.99871838120047	18.1971571623995	18.2006216866074
ENSMUSG00000103129	0	0	0
ENSMUSG00000100160	2.24967959530012	1.07042100955291	2.48190295726465
ENSMUSG00000101921	0	0	0
ENSMUSG00000101447	8.99871838120047	8.56336807642329	9.10031084330371
ENSMUSG00000081185	58.4916694778031	55.6618924967514	61.2202729458613
ENSMUSG00000103246	0	0	0
ENSMUSG00000098876	0	0	0
ENSMUSG00000100530	0	0	0
ENSMUSG00000104067	0	0	0
ENSMUSG00000100033	52.8674704895528	37.4647353343519	53.7745640740674
ENSMUSG00000094968	0	0	0
ENSMUSG00000088017	0	0	0
ENSMUSG00000101996	0	0	0
ENSMUSG00000096973	0	0	0
ENSMUSG00000064943	0	0	0
ENSMUSG00000100866	0	0	0
ENSMUSG00000101721	0	0	0
ENSMUSG00000099376	0	0	0
ENSMUSG00000097883	0	0	0
ENSMUSG00000092790	0	0	0
ENSMUSG00000099698	0	0	0
ENSMUSG00000099454	0	0	0
ENSMUSG00000051616	1.12483979765006	2.14084201910582	0
ENSMUSG00000099627	0	0	0
ENSMUSG00000099577	0	0	0
ENSMUSG00000099882	0	0	0
ENSMUSG00000101760	0	0	0
ENSMUSG00000099608	53.9923102872028	40.6759983630106	45.5015542165186
ENSMUSG00000099864	0	0	0
ENSMUSG00000098249	0	0	0
ENSMUSG00000100451	0	0	0
ENSMUSG00000099941	0	0	0
ENSMUSG00000084531	0	0	0
ENSMUSG00000100816	3.37451939295018	2.14084201910582	2.48190295726465
ENSMUSG00000026109	5.62419898825029	4.28168403821165	1.65460197150977
ENSMUSG00000100671	0	1.07042100955291	0
ENSMUSG00000092906	1.12483979765006	0	0
ENSMUSG00000101242	0	0	0
ENSMUSG00000099924	0	0	1.65460197150977
ENSMUSG00000099625	0	2.14084201910582	2.48190295726465
ENSMUSG00000101799	0	2.14084201910582	0
ENSMUSG00000045954	8.99871838120047	0	3.30920394301953
ENSMUSG00000099741	0	0	0
ENSMUSG00000101702	0	0	0
ENSMUSG00000026107	1673.76161890329	1669.85677490254	1509.82429900266
ENSMUSG00000099413	2.24967959530012	6.42252605731747	2.48190295726465
ENSMUSG00000103424	3.37451939295018	0	2.48190295726465
ENSMUSG00000101741	3.37451939295018	4.28168403821165	0
ENSMUSG00000018417	6249.60991574373	6136.72364776684	6180.76566457473
ENSMUSG00000101724	0	1.07042100955291	0
ENSMUSG00000100313	4.49935919060024	3.21126302865873	7.44570887179395
ENSMUSG00000100696	1.12483979765006	0	0.827300985754883
ENSMUSG00000099135	0	0	0
ENSMUSG00000072324	0	3.21126302865873	0
ENSMUSG00000062939	341.951298485618	315.774197818109	315.20167557261
ENSMUSG00000101628	0	0	0
ENSMUSG00000078291	330.702900509117	357.520617190672	304.446762757797
ENSMUSG00000109599	4.49935919060024	1.07042100955291	1.65460197150977
ENSMUSG00000026104	413.941045535222	436.731771897588	450.879037236411
ENSMUSG00000099569	0	0	0
ENSMUSG00000026103	7391.32231035854	7028.38434872442	6577.87013773707
ENSMUSG00000099648	0	0	0
ENSMUSG00000065192	0	0	0
ENSMUSG00000002881	325.078701520867	345.74598608559	374.767346546962
ENSMUSG00000097833	3.37451939295018	1.07042100955291	1.65460197150977
ENSMUSG00000101501	0	0	0
ENSMUSG00000100120	0	0	0
ENSMUSG00000099878	0	0	0
ENSMUSG00000100007	10.1235581788505	17.1267361528466	9.10031084330371
ENSMUSG00000043015	922.368634073048	945.181751435221	852.120015327529
ENSMUSG00000103630	39.3693929177521	35.3238933152461	34.7466414017051
ENSMUSG00000041439	121.482698146206	86.7041017737858	126.577050820497
ENSMUSG00000100302	0	0	0
ENSMUSG00000100230	0	0	0
ENSMUSG00000026102	53.9923102872028	88.8449437928917	87.6939044900176
ENSMUSG00000041426	1026.9787352545	1011.5478540275	916.64949221641
ENSMUSG00000089802	0	0	0
ENSMUSG00000043629	4525.23050594619	4602.81034107752	4862.8751942672
ENSMUSG00000026100	0	0	0
ENSMUSG00000089334	0	0	0
ENSMUSG00000060715	51.7426306919027	39.6055773534577	38.8831463304795
ENSMUSG00000026098	1625.39350760434	1669.85677490254	1571.87187293428
ENSMUSG00000100763	7.87387858355041	3.21126302865873	3.30920394301953
ENSMUSG00000026097	1119.21559866181	1095.04069277263	1145.81186527051
ENSMUSG00000100679	0	0	0
ENSMUSG00000026096	593.915413159231	605.858291406948	572.492282142379
ENSMUSG00000099913	8.99871838120047	4.28168403821165	9.10031084330371
ENSMUSG00000101838	1.12483979765006	3.21126302865873	1.65460197150977
ENSMUSG00000026095	460.059477238874	426.027561802059	517.063116096802
ENSMUSG00000100267	0	0	0
ENSMUSG00000099450	0	0	0
ENSMUSG00000100069	0	0	0
ENSMUSG00000096141	66.3655480613535	67.4365236018334	51.2926611168027
ENSMUSG00000092657	2.24967959530012	1.07042100955291	4.13650492877441
ENSMUSG00000026094	1125.96463744771	1273.80100136796	1106.10141795428
ENSMUSG00000102405	0	1.07042100955291	1.65460197150977
ENSMUSG00000042807	165.351450254559	187.32367667176	164.632896165222
ENSMUSG00000098443	0	0	0
ENSMUSG00000087949	0	0	0
ENSMUSG00000102868	6.74903878590035	2.14084201910582	5.79110690028418
ENSMUSG00000094013	0	0	0
ENSMUSG00000025983	11.2483979765006	11.774631105082	16.5460197150977
ENSMUSG00000041303	5355.36227661193	5125.17579373934	5197.93209349793
ENSMUSG00000109809	1.12483979765006	6.42252605731747	0
ENSMUSG00000073678	5330.61580106363	5283.59810315317	5080.45535352074
ENSMUSG00000104136	15.7477571671008	24.619683219717	17.3733207008525
ENSMUSG00000101130	0	0	0
ENSMUSG00000052331	44.9935919060024	64.2252605731747	56.256467031332
ENSMUSG00000101674	0	0	0
ENSMUSG00000102503	0	0	0
ENSMUSG00000089245	0	0	0
ENSMUSG00000102642	0	0	0
ENSMUSG00000025982	38226.5556833396	37490.4254385812	37284.8008260011
ENSMUSG00000103030	2.24967959530012	4.28168403821165	1.65460197150977
ENSMUSG00000025981	1143.96207421011	1125.01248104011	1131.74774851268
ENSMUSG00000101122	15.7477571671008	25.6901042292699	31.4374374586855
ENSMUSG00000025980	48099.2745873142	47258.0171507515	48782.6299260224
ENSMUSG00000073676	16473.2788365851	16092.7094576185	16089.349570961
ENSMUSG00000100736	3.37451939295018	3.21126302865873	3.30920394301953
ENSMUSG00000089670	51.7426306919027	46.0281034107752	43.8469522450088
ENSMUSG00000025979	2639.99900508469	2554.02452879325	2349.53479954387
ENSMUSG00000061863	0	0	1.65460197150977
ENSMUSG00000025978	37.1197133224519	36.394314324799	43.0196512592539
ENSMUSG00000097649	5.62419898825029	3.21126302865873	3.30920394301953
ENSMUSG00000046994	1880.7321416709	1804.72982210621	1873.00943174905
ENSMUSG00000025977	100.110741990855	75.9998916782567	89.3485064615274
ENSMUSG00000100215	1782.87107927534	1756.56087667633	1798.55234303112
ENSMUSG00000101945	0	0	0
ENSMUSG00000101085	0	0	2.48190295726465
ENSMUSG00000038349	3.37451939295018	4.28168403821165	8.27300985754883
ENSMUSG00000102145	44.9935919060024	55.6618924967514	38.8831463304795
ENSMUSG00000100309	0	0	0
ENSMUSG00000102831	0	0	0
ENSMUSG00000099950	2.24967959530012	2.14084201910582	6.61840788603906
ENSMUSG00000102491	0	0	0
ENSMUSG00000100372	0	0	0
ENSMUSG00000100944	0	0	0
ENSMUSG00000101332	0	0	0
ENSMUSG00000045336	0	0	0
ENSMUSG00000038331	493.804671168376	468.844402184175	423.5781047065
ENSMUSG00000087022	17.9974367624009	22.4788412006111	26.4736315441563
ENSMUSG00000104310	0	0	0
ENSMUSG00000094128	0	0	0
ENSMUSG00000099945	0	0	0
ENSMUSG00000101429	0	0	0
ENSMUSG00000101129	0	0	0.827300985754883
ENSMUSG00000097519	314.955143342016	344.675565076038	308.583267686571
ENSMUSG00000038323	1343.05871839417	1259.88552824378	1233.50576976053
ENSMUSG00000048495	990.983861729702	1020.11122210392	1005.99799867794
ENSMUSG00000025971	1317.18740304822	1302.70236862589	1435.36721028472
ENSMUSG00000077776	0	0	0
ENSMUSG00000088353	0	0	0
ENSMUSG00000101826	0	0	0
ENSMUSG00000102685	16.8725969647509	17.1267361528466	19.8552236581172
ENSMUSG00000101151	0	0	0
ENSMUSG00000038305	1177.70726813961	1221.35037189987	1211.9959441309
ENSMUSG00000091283	0	0	0
ENSMUSG00000054770	1292.44092749992	1301.63194761634	1340.22759692291
ENSMUSG00000026039	4376.75165265638	4280.61361720209	4149.74174454649
ENSMUSG00000063558	92.2368634073048	98.4787328788679	100.103419276341
ENSMUSG00000064294	213.719561553511	179.830729604889	234.953479954387
ENSMUSG00000089275	0	0	0
ENSMUSG00000038242	49.4929510966026	33.1830512961403	37.2285443589697
ENSMUSG00000089822	2.24967959530012	1.07042100955291	1.65460197150977
ENSMUSG00000079554	8.99871838120047	3.21126302865873	12.4095147863232
ENSMUSG00000103839	209.220202362911	218.365885948794	221.716664182309
ENSMUSG00000051223	41343.4867626279	40061.5767035273	39736.9209477785
ENSMUSG00000026034	7958.24156837417	7860.10147314703	7519.33865952613
ENSMUSG00000026035	1517.40888702993	1362.64594516086	1463.49544380039
ENSMUSG00000026036	3940.31381116816	4001.23373370878	4040.53801442685
ENSMUSG00000026037	7804.13851609611	7825.84800084134	7736.91881877966
ENSMUSG00000094245	1.12483979765006	3.21126302865873	3.30920394301953
ENSMUSG00000085054	24.7464755483013	34.2534723056932	36.4012433732148
ENSMUSG00000038174	1577.02539630538	1432.2233107818	1441.15831718501
ENSMUSG00000026032	2067.45554808081	1947.09581637675	1985.52236581172
ENSMUSG00000100202	0	0	0
ENSMUSG00000099490	0	0	0
ENSMUSG00000059647	0	0	0
ENSMUSG00000047528	2.24967959530012	4.28168403821165	3.30920394301953
ENSMUSG00000102059	3.37451939295018	2.14084201910582	1.65460197150977
ENSMUSG00000101046	0	0	0
ENSMUSG00000026031	296.957706579616	269.746094407334	290.382645999964
ENSMUSG00000100236	0	0	0
ENSMUSG00000026029	67.4903878590035	51.3802084585398	71.9751857606748
ENSMUSG00000102719	32.6203541318517	28.9013672579286	33.0920394301953
ENSMUSG00000099719	0	1.07042100955291	0
ENSMUSG00000026028	2664.74548063299	2714.58768022618	2695.34661158941
ENSMUSG00000026027	389.19456998692	405.689562620553	344.984511059786
ENSMUSG00000047383	0	0	0
ENSMUSG00000099752	0	0	0
ENSMUSG00000072295	0	2.14084201910582	1.65460197150977
ENSMUSG00000077616	0	0	0
ENSMUSG00000038079	847.004367630494	867.041017737858	852.947316313284
ENSMUSG00000097573	12.3732377741506	12.8450521146349	10.7549128148135
ENSMUSG00000079550	5.62419898825029	2.14084201910582	4.13650492877441
ENSMUSG00000101586	19.122276560051	20.3379991815053	12.4095147863232
ENSMUSG00000099563	0	0	0
ENSMUSG00000026024	3503.87596967993	3626.58638036526	3548.29392790269
ENSMUSG00000026023	5.62419898825029	7.49294706687038	3.30920394301953
ENSMUSG00000099922	2.24967959530012	2.14084201910582	2.48190295726465
ENSMUSG00000104502	5.62419898825029	2.14084201910582	3.30920394301953
ENSMUSG00000041075	4444.24204051538	4691.65528487041	4530.30019799374
ENSMUSG00000097819	80.9884654308042	50.3097874489868	62.0475739316162
ENSMUSG00000047361	42.7439123107022	22.4788412006111	23.9917285868916
ENSMUSG00000099811	0	0	0
ENSMUSG00000101409	0	0	0
ENSMUSG00000026021	12197.7627657172	12067.9264616995	11650.0524814003
ENSMUSG00000089276	0	0	0
ENSMUSG00000103821	101.235581788505	110.25336398395	86.0393025185078
ENSMUSG00000101400	1.12483979765006	2.14084201910582	2.48190295726465
ENSMUSG00000026020	29892.6176225503	29376.6341861701	29049.846813797
ENSMUSG00000077345	34.8700337271518	31.0422092770344	28.9555345014209
ENSMUSG00000077358	0	0	0
ENSMUSG00000089512	17.9974367624009	17.1267361528466	10.7549128148135
ENSMUSG00000089093	5.62419898825029	0	7.44570887179395
ENSMUSG00000067336	1489.28789208868	1469.68804611615	1393.17486001122
ENSMUSG00000104052	1.12483979765006	0	2.48190295726465
ENSMUSG00000103131	0	0	0
ENSMUSG00000041040	3292.40608772172	3093.51671760791	3177.6630862845
ENSMUSG00000103696	11.2483979765006	9.6337890859762	5.79110690028418
ENSMUSG00000100901	7.87387858355041	4.28168403821165	3.30920394301953
ENSMUSG00000026018	56.2419898825029	57.8027345158572	63.702175903126
ENSMUSG00000026019	6881.76988202306	6888.15919647299	6662.25483828407
ENSMUSG00000026017	463.433996631824	453.858508050435	455.015542165186
