orth_id	hESC_rep1	hESC_rep1.UT	hESC_rep2	hESC_rep2.UT	hESC_rep3	hESC_rep3.UT	mESC_rep1	mESC_rep1.UT	mESC_rep2	mESC_rep2.UT	mESC_rep3	mESC_rep3.UT
ENSG00000009335__ENSMUSG00000039000	6240	2613	5377	2591	7100	2915	1794	1629	1933	2181	2114	2190
ENSG00000105993__ENSMUSG00000029131	15101	5802	13479	6285	14557	6851	1628	1473	2049	2348	2130	2138
ENSG00000155093__ENSMUSG00000056553	21	3	17	9	14	4	3	11	13	11	5	12
ENSG00000146918__ENSMUSG00000042029	4882	3656	3049	3724	7253	3985	807	1375	1193	1824	1245	1757
ENSG00000117868__ENSMUSG00000021171	1873	967	1366	921	2156	943	1045	994	1134	1230	1306	1253
ENSG00000126870__ENSMUSG00000042050	697	476	505	452	1022	501	141	138	139	174	147	160
ENSG00000106018__ENSMUSG00000011171	18	16	22	6	21	12	1	0	2	0	1	1
ENSG00000182378__ENSMUSG00000064247	1	0	3	0	1	0	21	27	39	37	70	35
ENSG00000178605__ENSMUSG00000033434	3	0	0	0	0	1	219	195	275	270	329	320
ENSG00000205755__ENSMUSG00000033467	0	0	0	0	0	0	387	243	255	260	359	295
ENSG00000198223__ENSMUSG00000059326	0	0	0	0	0	0	269	223	226	221	318	201
ENSG00000207435__ENSMUSG00000077562	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183943__ENSMUSG00000035725	1849	1249	1579	1178	2513	1321	365	336	388	473	489	492
ENSG00000201660__ENSMUSG00000065202	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130021__ENSMUSG00000048875	1801	550	1676	711	1956	781	90	73	66	62	122	76
ENSG00000101849__ENSMUSG00000025246	2828	985	2708	1159	2782	1157	2287	2282	2478	3026	2709	3037
ENSG00000101850__ENSMUSG00000025333	1364	326	1514	376	1174	388	73	42	54	27	194	73
ENSG00000146950__ENSMUSG00000045180	1254	423	1373	433	1196	482	1362	1134	1302	1126	1774	1245
ENSG00000234469__ENSMUSG00000091863	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000079525	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000043569	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000072100	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000071738	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000057402	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000073085	5	3	5	1	1	1	0	0	0	0	0	0
ENSG00000234469__ENSMUSG00000079450	5	3	5	1	1	1	4	4	4	7	2	5
ENSG00000073464__ENSMUSG00000000605	845	304	729	255	895	324	159	159	161	178	169	176
ENSG00000101871__ENSMUSG00000035299	2851	1427	2139	1306	3771	1466	1367	1398	1324	1299	1396	1255
ENSG00000207202__ENSMUSG00000064688	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004961__ENSMUSG00000031352	2379	793	2561	968	2599	966	371	524	502	663	577	828
ENSG00000047648__ENSMUSG00000031355	42	10	23	9	34	8	6	4	1	4	6	4
ENSG00000125363__ENSMUSG00000031354	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000005302__ENSMUSG00000047669	811	330	762	380	1198	441	34	20	29	27	24	28
ENSG00000005302__ENSMUSG00000031358	811	330	762	380	1198	441	123	145	171	162	180	173
ENSG00000169933__ENSMUSG00000049176	10	8	9	7	16	10	0	0	0	0	0	0
ENSG00000271814__ENSMUSG00000084452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000101911__ENSMUSG00000025742	1447	871	1070	909	2211	1023	309	375	392	429	552	583
ENSG00000196664__ENSMUSG00000044583	3	1	0	0	3	1	0	2	0	1	0	1
ENSG00000101916__ENSMUSG00000040522	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198759__ENSMUSG00000000402	36	14	31	23	35	22	165	132	75	106	102	105
ENSG00000176896__ENSMUSG00000051224	135	61	74	66	156	76	151	195	187	237	351	378
ENSG00000123595__ENSMUSG00000079316	1106	424	1093	481	1393	508	964	912	1064	1197	1040	1060
ENSG00000046651__ENSMUSG00000040586	906	799	668	778	1918	809	503	548	561	677	722	699
ENSG00000046653__ENSMUSG00000031342	5134	2433	4657	2852	7894	3068	0	2	1	1	4	1
ENSG00000046647__ENSMUSG00000040621	755	265	721	271	675	318	144	139	163	156	192	208
ENSG00000101958__ENSMUSG00000018589	0	1	0	2	2	1	0	0	0	0	0	0
ENSG00000181544__ENSMUSG00000047757	367	232	213	241	768	245	127	221	193	273	231	263
ENSG00000130150__ENSMUSG00000061778	623	386	252	330	1236	378	251	467	387	480	495	634
ENSG00000102048__ENSMUSG00000031384	77	21	75	22	51	25	25	28	26	19	21	16
ENSG00000165192__ENSMUSG00000031382	0	0	0	0	1	0	7	6	2	1	6	3
ENSG00000165195__ENSMUSG00000031381	431	316	191	344	880	373	1527	1838	1522	1741	1727	1800
ENSG00000165197__ENSMUSG00000031380	5	6	2	2	8	1	48	27	23	28	44	29
ENSG00000087842__ENSMUSG00000031379	1634	500	1527	507	1405	543	604	396	512	450	633	399
ENSG00000102010__ENSMUSG00000031377	2	2	1	2	2	0	0	0	0	1	0	0
ENSG00000130234__ENSMUSG00000015405	8	3	4	6	14	4	0	0	0	0	0	0
ENSG00000147003__ENSMUSG00000015401	87	39	79	33	111	22	0	0	0	0	1	0
ENSG00000169239__ENSMUSG00000031373	216	102	153	97	212	88	43	55	56	62	55	78
ENSG00000169249__ENSMUSG00000044068	446	231	415	248	882	252	307	314	359	278	366	293
ENSG00000182287__ENSMUSG00000031367	2980	3070	2194	3028	6995	3183	329	481	377	495	416	500
ENSG00000126010__ENSMUSG00000031364	218	118	178	108	356	87	0	0	0	0	0	0
ENSG00000047230__ENSMUSG00000031360	2923	1374	2001	1342	3343	1545	574	488	519	484	614	558
ENSG00000169906__ENSMUSG00000040808	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000169895__ENSMUSG00000031357	2560	1052	2611	1311	3519	1432	455	608	541	637	601	657
ENSG00000086712__ENSMUSG00000038344	2757	2559	1761	2391	6128	2819	548	925	725	1073	839	987
ENSG00000102054__ENSMUSG00000031353	8258	3654	6964	4066	9226	4123	5797	4511	4995	4896	5135	4673
ENSG00000169891__ENSMUSG00000040855	245	121	170	97	260	116	25	37	39	40	38	36
ENSG00000188158__ENSMUSG00000059493	488	418	259	330	991	394	76	97	72	79	100	130
ENSG00000131831__ENSMUSG00000043518	50	19	74	33	67	32	0	0	0	0	1	0
ENSG00000102098__ENSMUSG00000000037	1110	718	855	786	2145	875	19	24	19	35	43	49
ENSG00000008086__ENSMUSG00000031292	242	202	149	174	469	198	58	86	64	97	81	101
ENSG00000102104__ENSMUSG00000031293	1	1	1	1	3	0	0	0	0	0	0	0
ENSG00000086717__ENSMUSG00000062168	11	3	9	2	8	1	3	3	3	3	4	8
ENSG00000044446__ENSMUSG00000031295	2460	922	2157	878	2043	974	618	660	709	702	847	907
ENSG00000173698__ENSMUSG00000031298	593	450	459	579	835	531	12	21	19	20	24	17
ENSG00000131828__ENSMUSG00000031299	6347	2293	6525	2495	6703	2502	5096	3876	5092	4979	5490	4858
ENSG00000180815__ENSMUSG00000031303	52	15	51	17	46	19	24	46	49	63	66	73
ENSG00000147010__ENSMUSG00000040990	1021	385	1005	363	1164	397	8	9	10	16	13	18
ENSG00000173681__ENSMUSG00000044150	257	250	151	196	616	234	989	1712	1416	2024	1857	2389
ENSG00000184368__ENSMUSG00000041020	250	74	268	104	431	118	182	203	216	246	238	247
ENSG00000173674__ENSMUSG00000067194	6315	4409	5318	4749	11622	5322	1221	1233	1477	1855	1439	1849
ENSG00000201882__ENSMUSG00000077506	0	1	1	0	1	0	0	0	1	0	0	0
ENSG00000201592__ENSMUSG00000077394	2	1	0	0	0	1	1	2	2	3	2	3
ENSG00000177189__ENSMUSG00000031309	676	465	356	333	1292	438	479	560	561	700	693	836
ENSG00000206716__ENSMUSG00000087966	0	0	0	0	0	0	1	0	0	0	4	2
ENSG00000149970__ENSMUSG00000025658	466	370	357	433	997	484	7	7	14	9	17	22
ENSG00000185915__ENSMUSG00000047485	42	10	46	9	46	18	16	8	25	21	10	6
ENSG00000091482__ENSMUSG00000041476	1	1	0	0	2	1	0	0	0	0	0	0
ENSG00000012174__ENSMUSG00000046873	635	391	370	387	1253	405	924	1142	1029	1431	1391	1612
ENSG00000102172__ENSMUSG00000071708	13196	4479	13762	5394	20020	5872	612	707	1034	1450	865	1213
ENSG00000102174__ENSMUSG00000057457	5	1	4	9	18	6	2	2	3	1	3	8
ENSG00000165186__ENSMUSG00000041552	153	92	97	72	231	112	1	0	1	0	0	2
ENSG00000123131__ENSMUSG00000025289	7468	2008	8169	2311	6124	2452	1031	758	1041	984	1066	988
ENSG00000123130__ENSMUSG00000047565	2620	765	2673	762	2438	899	2	1	3	1	3	2
ENSG00000123130__ENSMUSG00000025287	2620	765	2673	762	2438	899	1425	1195	1363	1584	1631	1741
ENSG00000130066__ENSMUSG00000025283	1851	397	1514	538	1930	560	1184	1107	1032	1038	1494	1388
ENSG00000184831__ENSMUSG00000079508	1050	371	1033	367	1043	392	281	238	254	276	281	270
ENSG00000174010__ENSMUSG00000043929	329	240	206	227	522	221	155	151	182	216	196	195
ENSG00000130741__ENSMUSG00000069049	14603	6808	11106	7243	19668	7375	683	1122	773	924	991	1058
ENSG00000067992__ENSMUSG00000035232	635	282	679	295	613	303	674	482	624	644	661	660
ENSG00000102230__ENSMUSG00000035246	3441	911	3232	1088	2996	1102	658	700	751	895	629	700
ENSG00000101868__ENSMUSG00000006678	2794	2054	1390	2075	4693	2173	1769	2939	2237	3225	2616	3349
ENSG00000251869__ENSMUSG00000088445	0	1	0	1	1	0	0	0	0	0	0	0
ENSG00000004848__ENSMUSG00000035277	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000176774__ENSMUSG00000067649	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000188408__ENSMUSG00000061392	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188408__ENSMUSG00000064129	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252486__ENSMUSG00000088825	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224960__ENSMUSG00000079513	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000224960__ENSMUSG00000035387	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189186__ENSMUSG00000035395	2	0	0	0	0	0	0	3	0	2	1	2
ENSG00000226372__ENSMUSG00000035395	0	0	0	0	0	0	0	3	0	2	1	2
ENSG00000169306__ENSMUSG00000052372	0	3	2	2	6	3	0	0	0	0	0	0
ENSG00000099399__ENSMUSG00000035427	2	0	3	1	2	1	0	1	0	0	3	2
ENSG00000169297__ENSMUSG00000025056	6	1	8	1	7	1	1096	906	1341	1468	1595	1728
ENSG00000120280__ENSMUSG00000025058	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198814__ENSMUSG00000025059	362	235	209	255	552	294	242	339	314	426	358	482
ENSG00000157625__ENSMUSG00000035476	648	595	346	498	1576	608	416	537	528	667	660	741
ENSG00000198947__ENSMUSG00000045103	262	150	156	191	382	179	1047	1424	1381	1859	1840	1915
ENSG00000252903__ENSMUSG00000089057	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147027__ENSMUSG00000025666	960	579	601	803	1912	679	78	160	108	251	132	301
ENSG00000189023__ENSMUSG00000046942	1	0	2	0	1	0	335	273	379	393	421	409
ENSG00000130962__ENSMUSG00000047996	287	157	147	207	576	218	12	26	12	17	22	38
ENSG00000147036__ENSMUSG00000047344	12	5	14	4	18	2	0	1	0	0	2	1
ENSG00000047597__ENSMUSG00000015342	104	40	75	67	196	61	77	56	86	127	118	95
ENSG00000165168__ENSMUSG00000015340	6	3	2	6	15	6	0	0	0	0	0	0
ENSG00000165169__ENSMUSG00000031176	338	131	215	167	620	159	320	424	348	413	480	593
ENSG00000206983__ENSMUSG00000065104	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187516__ENSMUSG00000040456	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229674__ENSMUSG00000078346	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000229674__ENSMUSG00000062651	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000229674__ENSMUSG00000069038	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000229674__ENSMUSG00000061065	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000147041__ENSMUSG00000054453	81	28	42	20	137	17	0	0	0	0	0	0
ENSG00000101955__ENSMUSG00000090084	358	99	493	122	325	118	1	0	0	1	1	0
ENSG00000156313__ENSMUSG00000031174	257	272	177	231	683	257	136	174	199	229	241	248
ENSG00000036473__ENSMUSG00000031173	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000156298__ENSMUSG00000058254	265	70	386	107	290	106	28	24	22	24	35	40
ENSG00000165175__ENSMUSG00000008035	6658	1995	7376	2078	5786	2574	106	105	94	201	154	211
ENSG00000207122__ENSMUSG00000064775	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183337__ENSMUSG00000040363	3788	2618	4673	3832	6169	3232	1188	983	1132	1135	1341	1276
ENSG00000182220__ENSMUSG00000031007	3743	1835	2917	1982	5311	2254	2842	2814	3150	3091	3701	3598
ENSG00000185753__ENSMUSG00000044148	418	181	463	167	501	181	740	658	823	879	802	856
ENSG00000180182__ENSMUSG00000064127	4491	2330	3329	2389	6361	2731	709	862	766	999	913	942
ENSG00000124486__ENSMUSG00000031010	11580	8663	5384	9400	22499	10747	7220	9114	9227	11543	10366	11225
ENSG00000215301__ENSMUSG00000039224	14395	12237	7149	13355	32653	14250	211	178	185	194	225	243
ENSG00000215301__ENSMUSG00000000787	14395	12237	7149	13355	32653	14250	7228	10571	10794	15259	11461	15461
ENSG00000188937__ENSMUSG00000051228	4	5	4	5	9	8	7	1	2	1	4	3
ENSG00000147044__ENSMUSG00000031012	2015	1473	1150	1323	3626	1553	428	553	404	657	485	620
ENSG00000171659__ENSMUSG00000040229	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000171657__ENSMUSG00000047678	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000189221__ENSMUSG00000025037	362	115	266	130	277	147	722	730	755	890	818	932
ENSG00000069535__ENSMUSG00000040147	144	33	168	37	123	35	2	1	2	0	1	1
ENSG00000124479__ENSMUSG00000040138	3	3	6	2	2	7	0	0	0	0	0	0
ENSG00000183690__ENSMUSG00000025038	93	75	71	80	111	64	7	7	9	9	15	14
ENSG00000069509__ENSMUSG00000025040	833	295	688	402	1100	407	222	319	351	409	351	416
ENSG00000189037__ENSMUSG00000025043	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147050__ENSMUSG00000037369	4052	2243	1815	1984	6770	2164	946	1202	1399	1821	1567	1740
ENSG00000252113__ENSMUSG00000087804	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147113__ENSMUSG00000037358	0	0	1	0	1	0	0	0	0	0	0	0
ENSG00000207870__ENSMUSG00000065422	0	1	2	2	3	3	0	0	0	0	0	0
ENSG00000207725__ENSMUSG00000065471	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000147119__ENSMUSG00000037347	1020	276	1004	233	959	323	3	2	7	2	4	7
ENSG00000065923__ENSMUSG00000037341	903	371	619	320	980	399	11	5	8	4	6	5
ENSG00000102218__ENSMUSG00000060090	557	313	311	273	1122	359	207	437	253	487	341	459
ENSG00000102221__ENSMUSG00000037315	1823	884	1409	857	2571	1002	803	829	990	1226	1126	1181
ENSG00000130988__ENSMUSG00000023070	108	30	121	51	120	69	0	0	0	0	1	2
ENSG00000147123__ENSMUSG00000031059	5201	1267	5878	1621	4651	1861	1883	1585	1887	1669	1939	1679
ENSG00000147123__ENSMUSG00000061633	5201	1267	5878	1621	4651	1861	35	25	14	33	21	28
ENSG00000182872__ENSMUSG00000031060	6248	2071	6507	2388	5668	2633	1758	1531	1731	1850	1731	1575
ENSG00000130985__ENSMUSG00000001924	31727	9772	31880	10342	24861	10639	13896	11262	13771	15734	13791	14706
ENSG00000102225__ENSMUSG00000031065	8175	1947	7978	2167	5974	2277	2063	1644	2258	2475	2399	2376
ENSG00000102226__ENSMUSG00000031066	6941	1839	7810	2459	6186	2449	899	972	576	646	1193	1164
ENSG00000078061__ENSMUSG00000001127	2725	759	3012	828	2444	963	1264	1276	1144	1152	1445	1377
ENSG00000008056__ENSMUSG00000037217	619	167	974	283	800	293	147	93	148	143	120	128
ENSG00000102265__ENSMUSG00000001131	2786	515	3665	836	2936	816	1899	1315	1394	1189	1331	1133
ENSG00000126759__ENSMUSG00000001128	125	21	134	32	108	34	507	497	360	413	304	339
ENSG00000126767__ENSMUSG00000009406	2642	719	2897	880	2382	917	656	569	682	701	759	664
ENSG00000126756__ENSMUSG00000001134	1898	445	1817	485	1460	569	261	234	248	310	294	330
ENSG00000147118__ENSMUSG00000054737	322	210	209	202	768	234	100	258	178	340	226	318
ENSG00000171489__ENSMUSG00000037167	0	0	0	0	0	0	0	0	1	1	0	1
ENSG00000171478__ENSMUSG00000037167	0	0	0	0	0	0	0	0	1	1	0	1
ENSG00000017483__ENSMUSG00000031170	3698	1245	4022	1440	3388	1467	1	1	0	2	1	0
ENSG00000068438__ENSMUSG00000031171	3392	1003	3426	990	2734	1140	538	422	447	482	488	463
ENSG00000102312__ENSMUSG00000031169	850	273	933	280	744	315	61	65	23	28	19	25
ENSG00000147155__ENSMUSG00000031168	7816	1434	5720	1918	5624	1797	1020	736	712	710	647	585
ENSG00000068354__ENSMUSG00000039201	511	141	464	137	417	151	275	257	317	350	279	287
ENSG00000102317__ENSMUSG00000031167	13337	5363	13210	6148	15134	6047	3760	3104	4034	3769	3733	3508
ENSG00000101940__ENSMUSG00000031166	1280	264	1132	309	967	317	302	330	318	337	379	365
ENSG00000015285__ENSMUSG00000031165	40	8	48	9	19	15	101	68	83	63	105	113
ENSG00000101945__ENSMUSG00000039231	1191	350	1237	423	895	406	528	452	363	357	476	459
ENSG00000206723__ENSMUSG00000065012	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171433__ENSMUSG00000031163	5	2	4	1	5	2	42	70	52	69	77	102
ENSG00000207367__ENSMUSG00000065875	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000102145__ENSMUSG00000031162	2	2	1	1	1	1	6	6	9	10	13	18
ENSG00000094631__ENSMUSG00000031161	2264	735	1950	754	1892	748	2970	2309	3004	2745	3573	3104
ENSG00000187682__ENSMUSG00000031160	1	1	8	1	1	0	40	21	66	33	65	64
ENSG00000102109__ENSMUSG00000039278	29	10	43	9	32	25	12	12	25	15	43	32
ENSG00000126768__ENSMUSG00000031158	3552	728	3297	775	2361	896	627	494	667	636	589	600
ENSG00000102103__ENSMUSG00000031157	4320	1149	4451	1264	3951	1420	839	717	831	942	858	824
ENSG00000102100__ENSMUSG00000031156	1594	454	2009	608	1819	615	413	308	359	350	394	347
ENSG00000102096__ENSMUSG00000031155	9730	3405	11670	4544	9740	4814	186	159	252	216	199	202
ENSG00000068308__ENSMUSG00000031154	3533	1020	3902	1135	3015	1214	1265	1012	1277	1258	1300	1223
ENSG00000102057__ENSMUSG00000009731	412	141	520	173	412	189	113	125	130	129	146	136
ENSG00000068400__ENSMUSG00000031153	3604	1345	3560	1329	3897	1365	374	339	359	384	375	368
ENSG00000068323__ENSMUSG00000000134	7097	1874	6742	2256	6346	2366	1741	1382	1850	1877	1753	1791
ENSG00000147144__ENSMUSG00000031150	908	316	1050	300	1079	360	226	184	267	267	244	207
ENSG00000243279__ENSMUSG00000031149	316	81	440	121	319	116	940	729	825	970	979	1054
ENSG00000196998__ENSMUSG00000039382	1001	314	969	290	893	283	680	369	948	733	900	582
ENSG00000068394__ENSMUSG00000031148	1537	393	1618	415	1254	436	597	554	554	623	666	658
ENSG00000102007__ENSMUSG00000031146	170	43	203	53	165	59	2985	2206	2599	2468	2485	2199
ENSG00000102007__ENSMUSG00000057762	170	43	203	53	165	59	368	262	336	258	270	278
ENSG00000012211__ENSMUSG00000031145	402	81	395	71	280	82	206	220	177	223	209	230
ENSG00000102003__ENSMUSG00000031144	766	224	761	287	875	295	7	2	8	7	7	13
ENSG00000102001__ENSMUSG00000031142	68	18	68	14	38	19	1	1	0	0	0	0
ENSG00000101997__ENSMUSG00000031143	998	214	1071	269	913	304	0	0	1	0	0	1
ENSG00000049768__ENSMUSG00000039521	42	16	57	20	45	13	12	14	4	7	9	23
ENSG00000049769__ENSMUSG00000039556	473	80	323	70	326	123	48	55	38	40	58	65
ENSG00000171365__ENSMUSG00000004317	777	502	434	459	1166	507	446	312	389	375	483	375
ENSG00000207758__ENSMUSG00000070139	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207768__ENSMUSG00000065398	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211538__ENSMUSG00000076251	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272080__ENSMUSG00000070108	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147081__ENSMUSG00000050089	0	0	1	0	1	1	0	0	0	0	0	0
ENSG00000147082__ENSMUSG00000051592	11	2	11	7	21	10	0	0	0	0	0	1
ENSG00000158352__ENSMUSG00000068270	866	296	709	255	848	286	21	12	26	27	23	32
ENSG00000130385__ENSMUSG00000023279	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196368__ENSMUSG00000073293	1750	832	1540	921	2293	1068	15	6	12	3	8	12
ENSG00000196368__ENSMUSG00000073295	1750	832	1540	921	2293	1068	37	29	47	36	43	44
ENSG00000189369__ENSMUSG00000071723	2230	1059	1977	1243	2918	1291	275	252	266	324	289	352
ENSG00000179222__ENSMUSG00000025151	9793	2768	11969	3884	8726	3881	3737	3039	4013	3974	3801	3533
ENSG00000179304__ENSMUSG00000041353	85	82	100	51	130	47	27	30	20	41	34	61
ENSG00000184194__ENSMUSG00000056679	611	228	441	171	371	224	19	18	12	21	13	29
ENSG00000184205__ENSMUSG00000041096	1250	439	1334	500	1317	466	665	663	542	718	754	723
ENSG00000232593__ENSMUSG00000087403	29	20	24	13	33	16	39	58	34	57	60	69
ENSG00000126012__ENSMUSG00000025332	9838	2925	9970	2988	8465	3193	3541	3105	3831	4147	4172	4172
ENSG00000124313__ENSMUSG00000041115	3337	1187	3982	1531	3424	1679	58	61	41	60	73	72
ENSG00000072501__ENSMUSG00000041133	11563	5679	8415	5997	13674	6274	2763	3183	2947	4036	3567	4276
ENSG00000158423__ENSMUSG00000025257	40	14	54	8	70	19	154	116	146	154	183	164
ENSG00000072506__ENSMUSG00000025260	6565	1527	6349	1734	4874	1880	1193	1033	1093	1267	1169	1273
ENSG00000086758__ENSMUSG00000025261	33044	14207	23026	11738	28260	13013	11808	11442	13047	14644	14461	15151
ENSG00000271886__ENSMUSG00000065536	3	0	3	1	4	1	0	0	1	0	0	0
ENSG00000208012__ENSMUSG00000065602	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172943__ENSMUSG00000023350	2944	1076	3258	984	2846	1209	0	0	0	0	0	0
ENSG00000172943__ENSMUSG00000041229	2944	1076	3258	984	2846	1209	1068	1012	1049	1109	1189	1080
ENSG00000184083__ENSMUSG00000025262	365	175	310	131	466	196	117	133	103	103	106	122
ENSG00000196632__ENSMUSG00000041245	926	805	406	665	2135	876	107	166	261	344	333	411
ENSG00000158526__ENSMUSG00000025264	3871	1149	4599	1501	4113	1586	652	555	721	691	765	757
ENSG00000102302__ENSMUSG00000025265	2806	839	3296	1035	2526	1126	1611	1185	1980	1826	2128	1774
ENSG00000130119__ENSMUSG00000025266	2226	781	2500	844	2056	850	2642	2299	3038	3260	3608	3734
ENSG00000102316__ENSMUSG00000025268	13286	3413	13536	4018	10730	4151	654	564	695	581	682	554
ENSG00000221716__ENSMUSG00000080582	5	1	9	0	1	3	0	0	1	0	0	0
ENSG00000067445__ENSMUSG00000025272	4307	1479	4638	1541	4132	1647	117	154	177	274	256	309
ENSG00000158571__ENSMUSG00000025271	12	19	16	5	22	10	196	224	254	254	296	282
ENSG00000169188__ENSMUSG00000025269	2841	805	3228	829	2599	892	331	268	339	355	299	279
ENSG00000158578__ENSMUSG00000025270	12	1	11	6	9	3	4	5	4	7	5	2
ENSG00000182518__ENSMUSG00000041629	559	170	559	221	589	253	647	493	586	612	632	578
ENSG00000187601__ENSMUSG00000047238	697	226	738	254	704	243	199	173	205	180	260	190
ENSG00000247746__ENSMUSG00000067215	549	200	284	266	675	227	13	13	11	9	31	9
ENSG00000189299__ENSMUSG00000071665	0	0	0	0	0	0	3	9	9	22	10	19
ENSG00000083750__ENSMUSG00000041658	151	122	134	137	292	107	620	562	887	944	963	973
ENSG00000102349__ENSMUSG00000041649	384	267	361	240	583	285	1045	1089	1302	1632	1125	1181
ENSG00000188021__ENSMUSG00000050148	2964	1211	3053	1312	3953	1645	1432	1112	1468	1405	1323	1155
ENSG00000186767__ENSMUSG00000071722	793	577	680	720	1460	630	42	62	65	89	99	88
ENSG00000131089__ENSMUSG00000025656	2852	1051	2227	1110	2581	1108	9	24	10	10	32	32
ENSG00000184675__ENSMUSG00000050332	2144	847	2143	859	2044	960	453	446	495	527	519	469
ENSG00000198881__ENSMUSG00000031204	1	1	1	0	0	1	0	1	0	0	0	0
ENSG00000126970__ENSMUSG00000035062	2563	787	2489	891	2198	951	165	140	198	164	184	186
ENSG00000102053__ENSMUSG00000035045	77	88	54	57	145	58	11	14	10	18	16	24
ENSG00000001497__ENSMUSG00000057421	8152	2377	8572	2502	6701	2676	2146	1993	2124	2691	2607	2952
ENSG00000147065__ENSMUSG00000031207	27590	7203	28948	7705	23585	8537	7039	5177	5913	5119	6669	5223
ENSG00000155659__ENSMUSG00000044206	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000089472__ENSMUSG00000031209	4240	1277	4074	1407	3859	1436	273	257	292	215	345	280
ENSG00000131080__ENSMUSG00000034457	347	133	411	145	810	158	919	1305	1059	1130	1340	1494
ENSG00000169083__ENSMUSG00000046532	924	415	757	488	1034	471	8	5	12	8	18	16
ENSG00000079482__ENSMUSG00000031214	342	170	231	172	420	181	60	79	53	58	67	94
ENSG00000252145__ENSMUSG00000089106	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181704__ENSMUSG00000047694	2149	1263	1211	1269	3480	1385	437	593	518	666	649	713
ENSG00000130052__ENSMUSG00000031216	797	135	623	139	412	109	433	409	472	426	570	465
ENSG00000090776__ENSMUSG00000031217	482	144	466	145	472	207	38	38	53	36	41	28
ENSG00000181191__ENSMUSG00000034403	3412	1080	3873	1240	3378	1371	508	424	568	500	541	478
ENSG00000130054__ENSMUSG00000071719	2258	630	2353	670	1772	807	21	23	18	29	23	21
ENSG00000158813__ENSMUSG00000059327	1274	478	1084	482	967	503	58	81	70	98	76	89
ENSG00000147160__ENSMUSG00000031220	3	0	1	0	5	0	16	3	18	14	19	15
ENSG00000189401__ENSMUSG00000051582	4	2	4	3	6	2	17	14	15	20	22	38
ENSG00000089289__ENSMUSG00000031221	2989	817	2731	904	2552	1015	1657	1479	1702	1565	1856	1620
ENSG00000184210__ENSMUSG00000067597	1	0	1	0	0	0	0	1	0	0	0	0
ENSG00000204195__ENSMUSG00000015665	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186912__ENSMUSG00000044359	0	1	0	0	0	0	2	0	1	0	1	3
ENSG00000120500__ENSMUSG00000060890	17	14	12	12	25	6	0	3	0	0	3	2
ENSG00000120509__ENSMUSG00000015668	1949	485	1986	539	1636	599	675	570	620	587	696	645
