orth_id	hESC_rep1	hESC_rep2	hESC_rep3	mESC_rep1	mESC_rep2	mESC_rep3
ENSG00000109107__ENSMUSG00000017390	5251	4933	4144	359	435	434
ENSG00000076382__ENSMUSG00000002055	8117	7145	8543	1685	1690	2131
ENSG00000167524__ENSMUSG00000037593	64	59	65	2	7	7
ENSG00000007202__ENSMUSG00000010277	15435	12586	11542	5242	5562	5785
ENSG00000132581__ENSMUSG00000002064	2027	2170	1888	826	774	720
ENSG00000109111__ENSMUSG00000002052	9612	10585	10916	4172	3954	4140
ENSG00000167525__ENSMUSG00000044122	682	638	541	45	70	93
ENSG00000109113__ENSMUSG00000002059	12416	13178	10383	403	406	493
ENSG00000238423__ENSMUSG00000065676	0	0	1	4	5	4
ENSG00000238578__ENSMUSG00000077625	0	0	0	0	0	0
ENSG00000238649__ENSMUSG00000064540	0	0	0	0	0	0
ENSG00000160606__ENSMUSG00000019437	1246	1513	1143	300	382	385
ENSG00000160602__ENSMUSG00000017405	999	1000	868	339	286	403
ENSG00000076604__ENSMUSG00000017386	10596	10155	8174	1601	1574	1690
ENSG00000173065__ENSMUSG00000037750	5124	5522	5290	578	516	562
ENSG00000132591__ENSMUSG00000020832	6812	7621	5706	530	487	628
ENSG00000132589__ENSMUSG00000061981	10427	9648	7078	1618	1214	1725
ENSG00000167536__ENSMUSG00000020834	444	523	424	244	226	225
ENSG00000109118__ENSMUSG00000037791	3348	4055	4178	1436	1540	1495
ENSG00000179761__ENSMUSG00000017453	4626	4685	3464	550	753	848
ENSG00000063015__ENSMUSG00000000632	338	548	453	9	16	14
ENSG00000196535__ENSMUSG00000000631	4143	3743	3306	1816	1838	2512
ENSG00000108255__ENSMUSG00000000724	1	2	4	4	2	2
ENSG00000108256__ENSMUSG00000037857	7507	4500	16102	1375	1744	1753
ENSG00000222363__ENSMUSG00000084425	0	0	1	0	0	0
ENSG00000160551__ENSMUSG00000017291	4363	2026	9942	1058	1608	1956
ENSG00000168792__ENSMUSG00000000686	104	101	78	0	3	2
ENSG00000167543__ENSMUSG00000044328	728	722	535	170	145	163
ENSG00000108262__ENSMUSG00000011877	6045	6313	5122	1651	1848	2008
ENSG00000198720__ENSMUSG00000037907	1234	1421	1236	28	27	31
ENSG00000167549__ENSMUSG00000020836	61	56	34	24	28	27
ENSG00000141298__ENSMUSG00000037926	1359	917	1691	132	166	184
ENSG00000239129__ENSMUSG00000088252	0	0	0	0	0	0
ENSG00000176927__ENSMUSG00000050944	12	7	11	1	5	3
ENSG00000126653__ENSMUSG00000037958	502	306	1876	334	538	585
ENSG00000108576__ENSMUSG00000020838	7	3	11	0	1	0
ENSG00000108578__ENSMUSG00000020840	6511	6887	7335	2409	2033	2146
ENSG00000182271__ENSMUSG00000020839	0	0	0	0	0	0
ENSG00000108582__ENSMUSG00000020841	3122	1521	5827	624	826	912
ENSG00000108587__ENSMUSG00000010392	2815	2802	3878	710	772	881
ENSG00000176390__ENSMUSG00000017561	1399	1054	1963	1490	1722	1712
ENSG00000176208__ENSMUSG00000017550	743	366	1848	949	1250	1447
ENSG00000212190__ENSMUSG00000084638	0	0	3	0	0	0
ENSG00000172171__ENSMUSG00000046909	544	406	881	413	449	482
ENSG00000184060__ENSMUSG00000020709	15	33	21	147	156	160
ENSG00000196712__ENSMUSG00000020716	2630	1163	4026	579	558	864
ENSG00000126861__ENSMUSG00000049612	0	0	3	0	0	0
ENSG00000185862__ENSMUSG00000070354	0	0	0	1	0	0
ENSG00000265118__ENSMUSG00000078771	0	1	0	1	0	1
ENSG00000126860__ENSMUSG00000078771	0	0	0	1	0	1
ENSG00000131242__ENSMUSG00000017639	5661	4717	4000	2649	2947	3817
ENSG00000207614__ENSMUSG00000065395	0	0	0	0	0	0
ENSG00000202026__ENSMUSG00000088211	0	0	0	0	0	0
ENSG00000172301__ENSMUSG00000031458	2066	2441	1868	713	728	895
ENSG00000108651__ENSMUSG00000035575	5497	3807	6457	2122	2360	2610
ENSG00000178691__ENSMUSG00000017548	1813	1045	3891	4470	6950	8373
ENSG00000185158__ENSMUSG00000034239	538	536	582	0	1	1
ENSG00000126858__ENSMUSG00000017686	1632	971	2593	1016	1076	1274
ENSG00000141314__ENSMUSG00000017692	657	661	578	11	15	14
ENSG00000108666__ENSMUSG00000057181	1944	1530	2402	419	420	551
ENSG00000010244__ENSMUSG00000017421	13537	12018	17078	4075	4736	4630
ENSG00000108671__ENSMUSG00000017428	17377	17598	18043	2685	2908	3025
ENSG00000176749__ENSMUSG00000048895	844	1042	1052	9	14	11
ENSG00000176658__ENSMUSG00000035441	2186	1685	1871	63	92	82
ENSG00000006042__ENSMUSG00000035413	5560	5816	4279	100	98	165
ENSG00000141316__ENSMUSG00000053184	0	1	0	1	0	0
ENSG00000108684__ENSMUSG00000020704	182	177	170	1	4	1
ENSG00000108691__ENSMUSG00000035385	184	161	118	0	0	0
ENSG00000108688__ENSMUSG00000035373	0	0	0	0	0	0
ENSG00000172156__ENSMUSG00000020676	0	0	0	0	0	0
ENSG00000108700__ENSMUSG00000035352	0	0	0	0	0	0
ENSG00000108700__ENSMUSG00000009185	0	0	0	0	0	0
ENSG00000181291__ENSMUSG00000020701	29	37	24	0	0	0
ENSG00000132141__ENSMUSG00000020698	59	40	79	11	16	20
ENSG00000198783__ENSMUSG00000046010	828	818	1138	420	488	463
ENSG00000005156__ENSMUSG00000020697	8799	7874	7333	1075	1287	1372
ENSG00000092871__ENSMUSG00000020696	1119	961	1153	622	642	706
ENSG00000267618__ENSMUSG00000020696	0	0	0	622	642	706
ENSG00000185379__ENSMUSG00000018841	657	742	674	415	415	479
ENSG00000073598__ENSMUSG00000018844	8	5	4	2	2	2
ENSG00000073536__ENSMUSG00000020692	6044	5980	4744	271	384	378
ENSG00000141161__ENSMUSG00000018845	73	56	78	0	4	1
ENSG00000164729__ENSMUSG00000018776	0	0	0	9	5	11
ENSG00000166750__ENSMUSG00000054404	477	291	863	2	0	1
ENSG00000154760__ENSMUSG00000069793	1459	922	1645	30	42	48
ENSG00000154760__ENSMUSG00000035208	1459	922	1645	3	1	0
ENSG00000236320__ENSMUSG00000082101	0	0	0	0	0	0
ENSG00000207297__ENSMUSG00000065715	1	4	1	10	4	8
ENSG00000108733__ENSMUSG00000018733	326	327	450	320	342	414
ENSG00000006125__ENSMUSG00000035152	22902	19241	20686	4434	4502	4946
ENSG00000125691__ENSMUSG00000071415	60277	59749	52376	13794	15277	18111
ENSG00000199293__ENSMUSG00000070166	0	0	0	0	4	2
ENSG00000199293__ENSMUSG00000065940	0	0	0	0	0	0
ENSG00000002834__ENSMUSG00000038366	25823	27785	22609	8210	7431	8487
ENSG00000204952__ENSMUSG00000070336	1	1	1	26	30	59
ENSG00000161381__ENSMUSG00000017417	33	42	36	351	384	593
ENSG00000141748__ENSMUSG00000038352	8	8	8	79	91	118
ENSG00000067191__ENSMUSG00000020882	741	711	763	159	107	167
ENSG00000141750__ENSMUSG00000017400	216	233	181	85	91	175
ENSG00000108306__ENSMUSG00000020883	269	319	247	860	712	949
ENSG00000125686__ENSMUSG00000018160	4329	2500	7292	1310	1406	1614
ENSG00000167258__ENSMUSG00000003119	6982	5254	9126	1525	1874	1737
ENSG00000222777__ENSMUSG00000065320	0	0	0	0	0	0
ENSG00000171532__ENSMUSG00000038255	0	2	0	0	0	0
ENSG00000131771__ENSMUSG00000061718	297	358	310	18	21	43
ENSG00000131748__ENSMUSG00000018167	2965	2927	2363	391	365	368
ENSG00000173991__ENSMUSG00000007877	42	34	30	0	0	0
ENSG00000141744__ENSMUSG00000038216	88	94	73	0	0	0
ENSG00000161395__ENSMUSG00000038208	1063	1209	913	221	178	210
ENSG00000141736__ENSMUSG00000062312	23951	26235	27388	376	360	358
ENSG00000141741__ENSMUSG00000002580	802	853	531	341	297	361
ENSG00000141738__ENSMUSG00000019312	1812	2325	2163	608	426	471
ENSG00000161405__ENSMUSG00000018168	10	10	13	9	7	30
ENSG00000186075__ENSMUSG00000017195	0	0	0	0	1	2
ENSG00000172057__ENSMUSG00000038150	3551	3535	3059	605	539	552
ENSG00000204913__ENSMUSG00000086545	0	0	0	0	0	0
ENSG00000167914__ENSMUSG00000017204	5	0	3	13	34	28
ENSG00000108344__ENSMUSG00000017221	18396	20523	16400	4964	4370	4945
ENSG00000108342__ENSMUSG00000038067	1	2	1	2	0	1
ENSG00000008838__ENSMUSG00000017210	7239	7521	6493	1826	1778	2078
ENSG00000238793__ENSMUSG00000088169	1	3	2	0	0	0
ENSG00000126351__ENSMUSG00000058756	983	981	698	366	328	361
ENSG00000126368__ENSMUSG00000020889	319	403	346	210	202	233
ENSG00000188895__ENSMUSG00000052915	3557	3615	4916	1003	1018	935
ENSG00000108349__ENSMUSG00000078676	10816	12127	10856	2117	2066	2273
ENSG00000108352__ENSMUSG00000038020	726	819	573	38	46	39
ENSG00000171475__ENSMUSG00000038013	2694	3295	2943	1012	1010	1139
ENSG00000094804__ENSMUSG00000017499	7987	6827	10798	1293	1331	1189
ENSG00000131759__ENSMUSG00000037992	902	1133	977	1258	1064	1092
ENSG00000183153__ENSMUSG00000047197	0	0	0	3	7	4
ENSG00000131747__ENSMUSG00000020914	11972	5566	26588	11837	14493	16140
ENSG00000141753__ENSMUSG00000017493	7518	8072	5806	47	74	77
ENSG00000131746__ENSMUSG00000017607	122	120	124	9	12	7
ENSG00000126353__ENSMUSG00000037944	5	24	33	0	3	3
ENSG00000073584__ENSMUSG00000037935	3368	2788	5352	1517	1659	1741
ENSG00000264058__ENSMUSG00000035849	114	90	84	10	12	23
ENSG00000213424__ENSMUSG00000035849	5	1	11	10	12	23
ENSG00000167916__ENSMUSG00000020913	0	0	0	0	0	0
ENSG00000204897__ENSMUSG00000035831	0	0	0	0	0	0
ENSG00000186393__ENSMUSG00000075570	0	0	0	0	0	0
ENSG00000171446__ENSMUSG00000017588	0	0	1	0	0	0
ENSG00000173908__ENSMUSG00000055937	0	0	0	0	2	1
ENSG00000186395__ENSMUSG00000019761	879	972	890	42	68	60
ENSG00000187242__ENSMUSG00000020912	0	0	0	0	0	0
ENSG00000171431__ENSMUSG00000035775	0	1	1	1	1	0
ENSG00000108244__ENSMUSG00000006777	0	0	0	0	0	0
ENSG00000196859__ENSMUSG00000064165	0	0	0	0	0	0
ENSG00000204889__ENSMUSG00000059169	0	1	0	0	0	0
ENSG00000221852__ENSMUSG00000047253	0	0	0	0	0	0
ENSG00000204887__ENSMUSG00000047253	0	0	0	0	0	0
ENSG00000221880__ENSMUSG00000047253	0	0	0	0	0	0
ENSG00000188581__ENSMUSG00000047253	0	0	0	0	0	0
ENSG00000196156__ENSMUSG00000075566	0	0	0	0	0	0
ENSG00000196156__ENSMUSG00000048294	0	0	0	0	0	0
ENSG00000196156__ENSMUSG00000078262	0	0	0	0	0	0
ENSG00000196156__ENSMUSG00000078261	0	0	0	0	0	0
ENSG00000212658__ENSMUSG00000078254	0	0	0	0	0	0
ENSG00000212658__ENSMUSG00000066101	0	0	0	0	0	0
ENSG00000212657__ENSMUSG00000078253	0	0	0	0	0	0
ENSG00000006059__ENSMUSG00000057723	0	0	0	0	0	0
ENSG00000006059__ENSMUSG00000048981	0	0	0	0	0	0
ENSG00000006059__ENSMUSG00000035592	0	0	0	0	0	0
ENSG00000131737__ENSMUSG00000043485	0	0	0	0	0	0
ENSG00000108759__ENSMUSG00000046095	0	0	0	0	0	0
ENSG00000197079__ENSMUSG00000048013	0	0	0	0	0	0
ENSG00000126337__ENSMUSG00000020916	0	0	0	1	0	0
ENSG00000171346__ENSMUSG00000054146	11	23	13	2	2	1
ENSG00000171345__ENSMUSG00000020911	6501	7131	6029	149	80	79
ENSG00000171403__ENSMUSG00000051617	2	6	2	0	0	0
ENSG00000186847__ENSMUSG00000045545	0	0	1	0	0	1
ENSG00000186832__ENSMUSG00000053797	3	1	6	139	63	97
ENSG00000128422__ENSMUSG00000035557	23	17	13	701	245	273
ENSG00000173801__ENSMUSG00000001552	9260	12472	10481	5632	5151	4552
ENSG00000173812__ENSMUSG00000035530	21685	24586	21861	5332	4630	5965
ENSG00000184502__ENSMUSG00000017165	0	1	2	0	0	0
ENSG00000173805__ENSMUSG00000006930	179	241	208	2627	2494	2249
ENSG00000141696__ENSMUSG00000006931	1957	2029	1724	132	128	175
ENSG00000141756__ENSMUSG00000001555	11400	12289	10091	82	68	71
ENSG00000141698__ENSMUSG00000017176	3373	3637	2814	566	565	607
ENSG00000161594__ENSMUSG00000001558	15	7	11	24	24	36
ENSG00000178502__ENSMUSG00000048732	132	80	255	238	327	376
ENSG00000131473__ENSMUSG00000020917	83435	54487	61228	8354	9738	8967
ENSG00000204815__ENSMUSG00000006784	147	114	150	26	37	77
ENSG00000173786__ENSMUSG00000006782	4554	4701	3501	237	283	299
ENSG00000168259__ENSMUSG00000014195	8465	5610	10631	4064	4923	5709
ENSG00000168256__ENSMUSG00000017837	3840	4125	3583	402	373	421
ENSG00000187595__ENSMUSG00000014198	309	285	217	27	24	33
ENSG00000108771__ENSMUSG00000017830	301	278	155	48	38	34
ENSG00000108773__ENSMUSG00000020918	3092	2933	2594	2560	2583	2700
ENSG00000108774__ENSMUSG00000019173	2059	2232	1793	3237	2937	3078
ENSG00000089558__ENSMUSG00000035355	41	35	20	11	13	14
ENSG00000161610__ENSMUSG00000045471	1	0	2	0	0	0
ENSG00000167925__ENSMUSG00000017747	634	621	494	377	338	469
ENSG00000173757__ENSMUSG00000020919	6241	5859	5249	302	201	313
ENSG00000126561__ENSMUSG00000004043	530	540	340	237	135	244
ENSG00000168610__ENSMUSG00000004040	8648	9029	9096	2705	2593	3063
ENSG00000177469__ENSMUSG00000004044	4478	5296	4589	636	344	399
ENSG00000033627__ENSMUSG00000019302	2620	2765	2603	1390	1189	1484
ENSG00000108784__ENSMUSG00000001751	1143	1113	849	98	72	145
ENSG00000108786__ENSMUSG00000019301	44	56	33	6	4	6
ENSG00000068120__ENSMUSG00000001755	5789	6260	4558	743	645	816
ENSG00000108788__ENSMUSG00000017801	3175	3365	2782	577	649	597
ENSG00000131470__ENSMUSG00000019303	654	749	950	380	426	393
ENSG00000141699__ENSMUSG00000017802	2330	2133	1913	1377	1175	1263
ENSG00000131462__ENSMUSG00000035198	4840	5515	4256	1080	1052	933
ENSG00000037042__ENSMUSG00000045007	454	485	487	53	39	74
ENSG00000068137__ENSMUSG00000035172	575	562	470	124	83	121
ENSG00000184451__ENSMUSG00000044052	20	22	15	1	1	2
ENSG00000108797__ENSMUSG00000017167	602	567	528	8	5	5
ENSG00000108799__ENSMUSG00000006920	1156	1006	1270	1050	794	1123
ENSG00000131477__ENSMUSG00000001240	472	526	401	22	18	35
ENSG00000131475__ENSMUSG00000078656	7264	6870	5189	9	10	9
ENSG00000126562__ENSMUSG00000035112	78	101	121	9	8	14
ENSG00000183978__ENSMUSG00000017188	2836	2973	2427	652	660	604
ENSG00000176563__ENSMUSG00000078653	15	16	23	34	32	98
ENSG00000126581__ENSMUSG00000035086	2283	2214	2526	805	762	951
ENSG00000131467__ENSMUSG00000078652	20185	21087	18720	3480	3555	3749
ENSG00000131480__ENSMUSG00000078651	124	125	124	54	50	62
ENSG00000131471__ENSMUSG00000019326	58	59	62	2	8	4
ENSG00000131482__ENSMUSG00000078650	1	0	0	0	0	0
ENSG00000198863__ENSMUSG00000035007	1234	1370	1411	351	309	304
ENSG00000131469__ENSMUSG00000063316	57900	58493	42466	7688	7070	7953
ENSG00000068079__ENSMUSG00000010358	158	200	80	122	147	110
ENSG00000108828__ENSMUSG00000034993	21421	21659	17066	6586	5531	6758
ENSG00000108830__ENSMUSG00000001313	6548	6001	4716	599	491	605
ENSG00000012048__ENSMUSG00000017146	1121	674	3200	2679	3032	2962
ENSG00000188554__ENSMUSG00000017119	3380	2542	4075	3544	3924	4765
ENSG00000184988__ENSMUSG00000034947	125	161	123	117	139	113
ENSG00000175906__ENSMUSG00000034936	467	495	368	110	95	123
ENSG00000251763__ENSMUSG00000077633	0	0	0	1	0	0
ENSG00000067596__ENSMUSG00000034931	5718	5520	5403	1612	1664	1681
ENSG00000175832__ENSMUSG00000017724	10812	12577	10035	36	19	34
ENSG00000005102__ENSMUSG00000001493	5	6	5	0	0	0
ENSG00000167941__ENSMUSG00000001494	4	13	14	0	0	1
ENSG00000231256__ENSMUSG00000010841	2	5	1	0	0	0
ENSG00000161647__ENSMUSG00000052373	204	238	209	0	2	8
ENSG00000161649__ENSMUSG00000017309	6	4	0	0	0	0
ENSG00000108852__ENSMUSG00000017314	4752	4306	3361	55	50	86
ENSG00000108849__ENSMUSG00000017316	2	5	1	0	0	0
ENSG00000131096__ENSMUSG00000017311	34	67	43	0	0	1
ENSG00000161653__ENSMUSG00000048217	293	273	214	9	13	25
ENSG00000091947__ENSMUSG00000020921	1374	1378	1043	693	597	735
ENSG00000161654__ENSMUSG00000020922	2176	2195	2187	1362	1506	1607
ENSG00000141349__ENSMUSG00000034793	7542	9002	7203	490	339	474
ENSG00000108840__ENSMUSG00000008855	3887	3977	2930	1067	1049	1352
ENSG00000125319__ENSMUSG00000034773	1256	1503	1299	797	846	821
ENSG00000161664__ENSMUSG00000034768	50	57	42	64	92	82
ENSG00000168591__ENSMUSG00000034757	1214	1246	1119	533	450	494
ENSG00000087152__ENSMUSG00000059995	8290	8179	6482	1947	1971	1865
ENSG00000108312__ENSMUSG00000020923	11535	14293	11392	6059	6380	6906
ENSG00000004939__ENSMUSG00000006574	9	6	1	10	10	7
ENSG00000252628__ENSMUSG00000084714	1	0	0	0	0	0
ENSG00000108309__ENSMUSG00000006575	310	316	284	594	643	650
ENSG00000013306__ENSMUSG00000018677	15139	14921	10884	5375	4907	5540
ENSG00000030582__ENSMUSG00000034708	7057	8464	6997	9150	7519	8194
ENSG00000161682__ENSMUSG00000034685	828	1039	678	24	30	36
ENSG00000005961__ENSMUSG00000034664	233	309	137	24	18	43
ENSG00000186566__ENSMUSG00000034621	4882	4696	6146	1507	1566	2031
ENSG00000180340__ENSMUSG00000050288	819	740	665	149	105	111
ENSG00000180336__ENSMUSG00000051455	116	70	168	75	196	288
ENSG00000180329__ENSMUSG00000020925	1490	1043	2693	3468	3811	3782
ENSG00000073670__ENSMUSG00000020926	282	293	202	106	130	208
ENSG00000182963__ENSMUSG00000034520	7082	5220	7820	1445	1518	1519
ENSG00000131097__ENSMUSG00000020928	2	5	3	2	1	2
ENSG00000108883__ENSMUSG00000020929	18609	19479	15042	4969	4939	4894
ENSG00000167131__ENSMUSG00000020930	0	0	0	22	16	15
ENSG00000214447__ENSMUSG00000075510	0	0	0	0	0	0
ENSG00000131095__ENSMUSG00000020932	69	90	77	10	4	2
ENSG00000186185__ENSMUSG00000051378	3805	4420	3965	1703	1736	1771
ENSG00000131094__ENSMUSG00000045532	74	110	54	18	19	39
ENSG00000172992__ENSMUSG00000020935	2227	2702	2016	1869	1852	1775
ENSG00000136448__ENSMUSG00000020936	14444	14559	12108	3547	3760	3922
ENSG00000161714__ENSMUSG00000020937	1366	1663	1179	321	382	374
ENSG00000181513__ENSMUSG00000056938	367	296	216	216	205	319
ENSG00000186834__ENSMUSG00000048878	1994	2657	3170	1281	1458	1266
ENSG00000168517__ENSMUSG00000043372	142	155	122	125	144	196
ENSG00000184922__ENSMUSG00000055805	582	780	605	201	152	302
ENSG00000184361__ENSMUSG00000044787	17	15	20	0	0	1
ENSG00000006062__ENSMUSG00000020941	1139	1359	1244	37	28	44
ENSG00000199953__ENSMUSG00000065005	0	0	0	0	0	0
ENSG00000159314__ENSMUSG00000034255	14	22	18	136	70	134
ENSG00000225190__ENSMUSG00000034247	252	214	217	1729	1614	1812
ENSG00000120088__ENSMUSG00000018634	9	7	0	0	0	0
ENSG00000263715__ENSMUSG00000018634	0	0	0	0	0	0
ENSG00000185294__ENSMUSG00000049506	0	0	0	0	0	0
ENSG00000186868__ENSMUSG00000018411	33	49	33	1133	1110	1439
ENSG00000120071__ENSMUSG00000018412	1184	1328	1676	2111	2348	2606
ENSG00000228696__ENSMUSG00000062421	3	5	6	577	593	630
ENSG00000176681__ENSMUSG00000034239	4	1	4	0	1	1
ENSG00000238083__ENSMUSG00000034239	2	3	14	0	1	1
ENSG00000185829__ENSMUSG00000062421	4	4	1	577	593	630
ENSG00000073969__ENSMUSG00000034187	1560	1153	2265	2959	3535	3517
ENSG00000108379__ENSMUSG00000000125	434	455	467	7	12	2
ENSG00000158955__ENSMUSG00000018486	5	7	7	0	0	0
ENSG00000210709__ENSMUSG00000080673	1	0	1	0	0	0
ENSG00000108433__ENSMUSG00000020946	1964	2225	2031	1105	1065	1170
ENSG00000262633__ENSMUSG00000020946	0	0	0	1105	1065	1170
ENSG00000179673__ENSMUSG00000046215	4	6	10	0	0	0
ENSG00000004897__ENSMUSG00000020687	2558	1442	4961	1288	2180	2311
ENSG00000198336__ENSMUSG00000061086	7	4	11	46	102	118
ENSG00000259207__ENSMUSG00000020689	7	8	6	47	100	103
ENSG00000259753__ENSMUSG00000020689	0	0	0	47	100	103
ENSG00000178852__ENSMUSG00000040838	18	16	46	0	0	0
ENSG00000141279__ENSMUSG00000001441	5915	4983	6769	4482	4400	5172
ENSG00000108424__ENSMUSG00000001440	40271	30090	54341	14389	15677	16447
ENSG00000198933__ENSMUSG00000038517	972	1326	1069	117	95	170
ENSG00000073861__ENSMUSG00000001444	4	4	4	8	2	11
ENSG00000006025__ENSMUSG00000038534	249	319	266	661	683	675
ENSG00000159111__ENSMUSG00000001445	6567	7696	5910	1173	1085	1268
ENSG00000141294__ENSMUSG00000020878	19	34	25	17	26	32
ENSG00000141295__ENSMUSG00000020877	2156	1761	1148	233	257	299
ENSG00000189120__ENSMUSG00000038560	74	75	57	0	2	1
ENSG00000167182__ENSMUSG00000018678	1044	1347	1174	1601	1656	1797
ENSG00000108439__ENSMUSG00000018659	560	462	386	774	670	822
ENSG00000167183__ENSMUSG00000047040	5	4	0	350	263	307
ENSG00000108465__ENSMUSG00000018669	2815	2519	2389	1967	1817	2277
ENSG00000005243__ENSMUSG00000018672	5	8	6	504	729	976
ENSG00000207947__ENSMUSG00000065515	0	0	0	0	0	0
ENSG00000082641__ENSMUSG00000038615	33326	26694	26065	6608	7086	8238
ENSG00000108468__ENSMUSG00000018666	9532	7431	14829	3386	4344	4612
ENSG00000002919__ENSMUSG00000020876	2111	1875	1508	465	410	469
ENSG00000141293__ENSMUSG00000057058	5	10	8	4	1	2
ENSG00000207306__ENSMUSG00000065733	0	0	0	0	0	0
ENSG00000120094__ENSMUSG00000018973	2	1	4	0	0	0
ENSG00000173917__ENSMUSG00000075588	0	0	0	0	1	0
ENSG00000120093__ENSMUSG00000048763	1	0	0	0	0	0
ENSG00000182742__ENSMUSG00000038692	0	0	0	15	23	29
ENSG00000120075__ENSMUSG00000038700	0	0	0	0	0	0
ENSG00000108511__ENSMUSG00000000690	0	0	0	0	0	0
ENSG00000260027__ENSMUSG00000038721	0	1	0	3	2	10
ENSG00000120068__ENSMUSG00000056648	0	0	0	1	0	0
ENSG00000170689__ENSMUSG00000020875	0	0	0	58	41	48
ENSG00000159184__ENSMUSG00000049604	0	0	0	27	27	39
ENSG00000170703__ENSMUSG00000038756	120	114	123	260	383	456
ENSG00000136436__ENSMUSG00000006056	1131	818	1429	1802	3266	2663
ENSG00000159202__ENSMUSG00000014349	8923	9000	7511	3640	3649	3501
ENSG00000159210__ENSMUSG00000006058	3763	3877	3306	972	980	967
ENSG00000159224__ENSMUSG00000014351	21	19	18	0	1	3
ENSG00000159217__ENSMUSG00000013415	31921	32198	27483	6478	6831	6577
ENSG00000167080__ENSMUSG00000013418	0	0	0	66	57	132
ENSG00000167083__ENSMUSG00000038811	46	65	47	87	29	57
ENSG00000108798__ENSMUSG00000018381	275	405	263	18	9	12
ENSG00000173868__ENSMUSG00000050860	35	33	21	7	14	14
ENSG00000198740__ENSMUSG00000075595	866	595	1253	1506	1730	2507
ENSG00000167085__ENSMUSG00000038845	18330	17668	13726	2964	3039	2746
ENSG00000064300__ENSMUSG00000000120	1079	1241	940	895	1073	1096
ENSG00000182575__ENSMUSG00000046719	108	144	94	20	16	10
ENSG00000121067__ENSMUSG00000074424	1573	1551	1953	0	0	0
ENSG00000121067__ENSMUSG00000090268	1573	1551	1953	0	0	0
ENSG00000121067__ENSMUSG00000060256	1573	1551	1953	0	0	0
ENSG00000121067__ENSMUSG00000089696	1573	1551	1953	0	0	0
ENSG00000121067__ENSMUSG00000058005	1573	1551	1953	0	0	0
ENSG00000121067__ENSMUSG00000068879	1573	1551	1953	0	0	0
ENSG00000121073__ENSMUSG00000020873	3372	3681	3335	1097	1031	1040
ENSG00000121104__ENSMUSG00000038893	3098	3221	2518	623	733	831
ENSG00000136504__ENSMUSG00000038909	10699	12450	12148	3898	4081	4244
ENSG00000176358__ENSMUSG00000020872	8	10	9	1	0	1
ENSG00000199492__ENSMUSG00000087782	0	0	0	0	0	0
ENSG00000108813__ENSMUSG00000020871	11	23	15	6	10	13
ENSG00000064195__ENSMUSG00000001510	2	3	4	7	5	15
ENSG00000005884__ENSMUSG00000001507	3294	3859	3732	295	404	381
ENSG00000005882__ENSMUSG00000038967	351	474	298	112	111	123
ENSG00000167100__ENSMUSG00000047181	228	300	170	17	14	21
ENSG00000108819__ENSMUSG00000038976	607	670	478	1106	1087	1053
ENSG00000108823__ENSMUSG00000001508	13	16	7	1	0	3
ENSG00000108821__ENSMUSG00000001506	7761	11038	12011	24	39	44
ENSG00000167105__ENSMUSG00000075610	924	1293	859	0	0	0
ENSG00000015532__ENSMUSG00000020868	2671	2694	2069	541	493	501
ENSG00000108826__ENSMUSG00000024414	3956	3890	3088	608	517	526
ENSG00000154920__ENSMUSG00000039055	854	972	852	887	902	957
ENSG00000108829__ENSMUSG00000020869	10360	10380	9274	5978	6255	6376
ENSG00000167107__ENSMUSG00000076435	601	665	421	2359	2729	4009
ENSG00000136457__ENSMUSG00000039084	18	26	30	8	13	21
ENSG00000136444__ENSMUSG00000039096	3021	2946	2597	201	215	255
ENSG00000136449__ENSMUSG00000039110	46	49	24	7	5	6
ENSG00000049283__ENSMUSG00000010080	150	203	154	0	1	3
ENSG00000006282__ENSMUSG00000020867	1737	1616	1341	1	0	1
ENSG00000006283__ENSMUSG00000020866	267	301	258	1	4	3
