orth_id	hESC_rep1	hESC_rep2	mESC_rep1	mESC_rep2	mESC_rep3
ENSG00000221461__ENSMUSG00000106147	0	0	0	0	0
ENSG00000251840__ENSMUSG00000089529	0	0	0	0	0
ENSG00000212451__ENSMUSG00000077303	0	0	0	0	0
ENSG00000207582__ENSMUSG00000065476	8	1	0	0	0
ENSG00000199153__ENSMUSG00000065437	2	0	0	0	0
ENSG00000206678__ENSMUSG00000065892	0	0	0	0	0
ENSG00000199814__ENSMUSG00000077461	0	0	0	1	0
ENSG00000251834__ENSMUSG00000077349	0	0	6	0	2
ENSG00000207433__ENSMUSG00000065192	0	0	0	0	0
ENSG00000251733__ENSMUSG00000088958	76	42	8	5	4
ENSG00000207609__ENSMUSG00000070077	2	0	0	0	0
ENSG00000199177__ENSMUSG00000065408	1	2	0	0	0
ENSG00000215966__ENSMUSG00000077851	0	0	0	0	0
ENSG00000215939__ENSMUSG00000106425	0	0	0	0	0
ENSG00000238300__ENSMUSG00000089265	1	0	2	4	8
ENSG00000238886__ENSMUSG00000093562	20	25	0	0	0
ENSG00000238886__ENSMUSG00000089308	20	25	7	1	3
ENSG00000222426__ENSMUSG00000084474	0	0	1	0	0
ENSG00000251697__ENSMUSG00000089395	0	0	0	0	0
ENSG00000212441__ENSMUSG00000094754	0	0	0	0	0
ENSG00000238529__ENSMUSG00000094754	0	0	0	0	0
ENSG00000238551__ENSMUSG00000094754	0	0	0	0	0
ENSG00000206804__ENSMUSG00000089551	0	0	0	0	0
ENSG00000207000__ENSMUSG00000094026	0	0	0	0	1
ENSG00000207000__ENSMUSG00000064644	0	0	0	0	1
ENSG00000207000__ENSMUSG00000064624	0	0	1	0	0
ENSG00000207935__ENSMUSG00000065507	0	1	0	0	0
ENSG00000252758__ENSMUSG00000089608	0	0	0	0	0
ENSG00000207206__ENSMUSG00000089195	0	0	0	0	0
ENSG00000200969__ENSMUSG00000064780	0	0	0	0	0
ENSG00000200969__ENSMUSG00000064500	0	0	0	0	0
ENSG00000200969__ENSMUSG00000077755	0	0	0	0	0
ENSG00000251752__ENSMUSG00000084665	0	0	0	0	0
ENSG00000222293__ENSMUSG00000065622	13	7	0	0	0
ENSG00000239183__ENSMUSG00000087963	922	623	3	5	3
ENSG00000252772__ENSMUSG00000094754	0	0	0	0	0
ENSG00000199165__ENSMUSG00000065421	13	7	1	0	0
ENSG00000199133__ENSMUSG00000065453	26	14	0	0	0
ENSG00000202445__ENSMUSG00000065333	0	0	0	0	0
ENSG00000207563__ENSMUSG00000065599	3	0	1	3	1
ENSG00000207864__ENSMUSG00000065475	4	2	1	1	2
ENSG00000252847__ENSMUSG00000089393	0	0	0	0	0
ENSG00000207276__ENSMUSG00000088657	0	0	0	0	0
ENSG00000252721__ENSMUSG00000094754	1	1	0	0	0
ENSG00000200131__ENSMUSG00000084477	0	0	4	2	0
ENSG00000199905__ENSMUSG00000088184	0	0	0	0	1
ENSG00000207698__ENSMUSG00000065544	0	1	0	0	1
ENSG00000200106__ENSMUSG00000065382	0	0	0	0	0
ENSG00000222327__ENSMUSG00000064689	0	0	0	0	0
ENSG00000207726__ENSMUSG00000070102	1	1	0	0	0
ENSG00000201140__ENSMUSG00000084598	0	0	0	0	0
ENSG00000222413__ENSMUSG00000084645	0	0	0	0	0
ENSG00000201444__ENSMUSG00000094033	0	0	0	0	0
ENSG00000201444__ENSMUSG00000064743	0	0	0	0	0
ENSG00000201444__ENSMUSG00000075983	0	0	0	0	0
ENSG00000212447__ENSMUSG00000077756	45	22	0	3	0
ENSG00000207737__ENSMUSG00000065578	0	5	0	0	0
ENSG00000200554__ENSMUSG00000065765	0	0	8	9	12
ENSG00000253079__ENSMUSG00000089596	0	0	0	0	0
ENSG00000201302__ENSMUSG00000065200	228	56	0	0	2
ENSG00000201302__ENSMUSG00000064525	228	56	1	0	2
ENSG00000201302__ENSMUSG00000064671	228	56	0	0	0
ENSG00000201302__ENSMUSG00000077250	228	56	0	0	0
ENSG00000201302__ENSMUSG00000065124	228	56	0	0	0
ENSG00000201302__ENSMUSG00000077526	228	56	0	0	0
ENSG00000207581__ENSMUSG00000092807	0	0	0	0	0
ENSG00000212395__ENSMUSG00000084519	0	0	42	49	52
ENSG00000206611__ENSMUSG00000065258	0	0	27	26	42
ENSG00000200831__ENSMUSG00000064829	0	0	0	0	0
ENSG00000199744__ENSMUSG00000065295	0	0	0	0	0
ENSG00000221676__ENSMUSG00000080428	6687	3725	0	2	0
ENSG00000199161__ENSMUSG00000065540	1	1	0	0	0
ENSG00000199411__ENSMUSG00000064952	4	0	0	2	1
ENSG00000252998__ENSMUSG00000064842	0	0	0	0	0
ENSG00000207124__ENSMUSG00000064793	0	0	0	0	0
ENSG00000238840__ENSMUSG00000089313	0	4	1	2	6
ENSG00000239148__ENSMUSG00000089313	0	0	1	2	6
ENSG00000239142__ENSMUSG00000089313	0	0	1	2	6
ENSG00000251957__ENSMUSG00000088575	0	1	0	0	0
ENSG00000272055__ENSMUSG00000064907	15	12	0	0	0
ENSG00000272055__ENSMUSG00000095805	15	12	0	0	0
ENSG00000272055__ENSMUSG00000096423	15	12	0	0	0
ENSG00000207938__ENSMUSG00000077897	0	0	0	0	0
ENSG00000252832__ENSMUSG00000077677	0	0	0	0	0
ENSG00000201390__ENSMUSG00000070214	0	0	0	0	0
ENSG00000252634__ENSMUSG00000084640	0	0	0	0	0
ENSG00000252049__ENSMUSG00000084447	0	0	1	0	0
ENSG00000252049__ENSMUSG00000084521	0	0	0	0	0
ENSG00000240294__ENSMUSG00000084477	1	0	4	2	0
ENSG00000222543__ENSMUSG00000089488	0	0	0	0	0
ENSG00000206605__ENSMUSG00000065815	0	6	0	0	0
ENSG00000200369__ENSMUSG00000089551	0	0	0	0	0
ENSG00000207135__ENSMUSG00000089551	0	0	0	0	0
ENSG00000201001__ENSMUSG00000088400	0	0	0	0	1
ENSG00000200887__ENSMUSG00000096126	0	0	0	0	0
ENSG00000200484__ENSMUSG00000084476	0	0	1	1	0
ENSG00000206796__ENSMUSG00000089551	0	0	0	0	0
ENSG00000207071__ENSMUSG00000089551	0	0	0	0	0
ENSG00000238707__ENSMUSG00000088524	0	0	0	0	0
ENSG00000252076__ENSMUSG00000087975	0	0	0	0	0
ENSG00000200218__ENSMUSG00000089286	0	0	0	0	1
ENSG00000200218__ENSMUSG00000084441	0	0	0	0	0
ENSG00000207327__ENSMUSG00000088768	2	0	0	0	0
ENSG00000199664__ENSMUSG00000065331	0	0	0	0	0
ENSG00000200774__ENSMUSG00000096564	0	0	0	0	0
ENSG00000212324__ENSMUSG00000088002	0	0	0	0	0
ENSG00000200789__ENSMUSG00000065708	0	2	0	0	0
ENSG00000200789__ENSMUSG00000064732	0	2	0	0	0
ENSG00000223064__ENSMUSG00000065869	0	0	0	0	0
ENSG00000252292__ENSMUSG00000089395	0	0	0	0	0
ENSG00000199104__ENSMUSG00000065481	0	0	0	0	0
ENSG00000200176__ENSMUSG00000065344	2	0	0	0	0
ENSG00000221042__ENSMUSG00000080544	0	0	0	0	0
ENSG00000200728__ENSMUSG00000095752	0	0	0	0	0
ENSG00000212464__ENSMUSG00000077391	241	223	7	8	3
ENSG00000222051__ENSMUSG00000065667	0	0	0	1	0
ENSG00000202569__ENSMUSG00000070127	0	0	0	0	0
ENSG00000207068__ENSMUSG00000096849	0	0	0	0	0
ENSG00000222436__ENSMUSG00000088940	0	0	0	0	0
ENSG00000223302__ENSMUSG00000065293	0	0	0	0	0
ENSG00000200935__ENSMUSG00000084638	0	0	0	0	0
ENSG00000207468__ENSMUSG00000095530	63	23	1	2	3
ENSG00000207468__ENSMUSG00000095097	63	23	0	0	0
ENSG00000222588__ENSMUSG00000089598	3	2	0	1	2
ENSG00000202245__ENSMUSG00000088802	0	0	0	0	0
ENSG00000243562__ENSMUSG00000093112	2	1	0	1	0
ENSG00000199785__ENSMUSG00000064666	0	0	0	0	0
ENSG00000207008__ENSMUSG00000065118	1839	1417	3	3	8
ENSG00000251934__ENSMUSG00000077597	0	0	0	0	0
ENSG00000206976__ENSMUSG00000099135	0	0	0	0	0
ENSG00000201998__ENSMUSG00000064451	689	471	13	24	16
ENSG00000238387__ENSMUSG00000088252	0	0	0	0	0
ENSG00000238622__ENSMUSG00000088948	0	0	9	5	3
ENSG00000253072__ENSMUSG00000064450	0	0	0	0	0
ENSG00000201403__ENSMUSG00000064741	0	0	0	0	0
ENSG00000207407__ENSMUSG00000064634	0	0	0	0	0
ENSG00000222385__ENSMUSG00000087981	0	0	0	0	0
ENSG00000201591__ENSMUSG00000088436	0	0	0	0	0
ENSG00000252922__ENSMUSG00000089407	0	0	0	0	0
ENSG00000199077__ENSMUSG00000106336	0	0	0	0	0
ENSG00000212135__ENSMUSG00000077221	156	128	0	0	1
ENSG00000208009__ENSMUSG00000065484	26	18	0	0	0
ENSG00000207153__ENSMUSG00000064916	0	0	7	10	17
ENSG00000206597__ENSMUSG00000070167	0	0	144	163	206
ENSG00000206597__ENSMUSG00000065100	0	0	0	0	0
ENSG00000252361__ENSMUSG00000084479	0	0	0	0	0
ENSG00000252361__ENSMUSG00000088832	0	0	3	3	4
ENSG00000222328__ENSMUSG00000093843	0	0	1	1	2
ENSG00000222328__ENSMUSG00000065820	0	0	0	2	1
ENSG00000222328__ENSMUSG00000065251	0	0	0	0	0
ENSG00000222328__ENSMUSG00000093956	0	0	4	5	3
ENSG00000222328__ENSMUSG00000094655	0	0	0	0	5
ENSG00000222328__ENSMUSG00000064702	0	0	0	0	0
ENSG00000222328__ENSMUSG00000065767	0	0	6	3	12
ENSG00000222328__ENSMUSG00000065232	0	0	0	0	1
ENSG00000222328__ENSMUSG00000064856	0	0	0	0	0
ENSG00000222328__ENSMUSG00000094050	0	0	1	1	0
ENSG00000222328__ENSMUSG00000065944	0	0	0	0	1
ENSG00000207200__ENSMUSG00000064468	6	4	0	0	0
ENSG00000222477__ENSMUSG00000084606	1	1	0	1	0
ENSG00000202317__ENSMUSG00000065079	0	0	0	0	0
ENSG00000199325__ENSMUSG00000084451	6	6	0	0	0
ENSG00000202070__ENSMUSG00000089584	0	0	0	0	0
ENSG00000272036__ENSMUSG00000065446	0	0	0	0	0
ENSG00000223202__ENSMUSG00000089341	0	0	0	0	0
ENSG00000199090__ENSMUSG00000065571	1	0	0	0	0
ENSG00000206941__ENSMUSG00000065822	0	0	10	17	22
ENSG00000207445__ENSMUSG00000064966	4796	3602	0	0	0
ENSG00000263993__ENSMUSG00000098477	2	2	0	0	0
ENSG00000211997__ENSMUSG00000076143	0	4	0	0	0
ENSG00000223015__ENSMUSG00000065319	0	0	0	0	0
ENSG00000207113__ENSMUSG00000095016	2	3	0	0	0
ENSG00000202314__ENSMUSG00000064797	119	103	0	0	0
ENSG00000206834__ENSMUSG00000064634	0	0	0	0	0
ENSG00000239195__ENSMUSG00000088929	0	0	0	0	0
ENSG00000223269__ENSMUSG00000088187	0	0	0	0	0
ENSG00000207811__ENSMUSG00000065492	2	0	0	0	0
ENSG00000207562__ENSMUSG00000065587	0	0	0	0	0
ENSG00000206772__ENSMUSG00000065321	0	0	0	0	0
ENSG00000207462__ENSMUSG00000088128	0	2	0	0	0
ENSG00000199217__ENSMUSG00000064394	0	0	0	0	0
ENSG00000252556__ENSMUSG00000064818	2	0	0	0	0
ENSG00000207971__ENSMUSG00000093354	2	0	0	0	0
ENSG00000207994__ENSMUSG00000093011	0	0	0	0	0
ENSG00000223265__ENSMUSG00000089223	0	0	0	0	0
ENSG00000199709__ENSMUSG00000075837	0	0	1	1	0
ENSG00000200879__ENSMUSG00000064791	863	475	0	0	0
ENSG00000207118__ENSMUSG00000095118	0	0	0	0	0
ENSG00000202252__ENSMUSG00000096263	0	0	0	0	0
ENSG00000200197__ENSMUSG00000064485	0	0	0	0	0
ENSG00000200197__ENSMUSG00000088200	0	0	1	0	2
ENSG00000222844__ENSMUSG00000088349	0	2	0	0	1
ENSG00000222297__ENSMUSG00000096559	0	0	0	1	0
ENSG00000252255__ENSMUSG00000064764	0	0	0	0	0
ENSG00000252996__ENSMUSG00000065111	4	0	0	0	0
ENSG00000222338__ENSMUSG00000084466	0	0	0	0	0
ENSG00000251898__ENSMUSG00000088208	146	157	8	11	7
ENSG00000252186__ENSMUSG00000089479	5	0	0	0	0
ENSG00000207713__ENSMUSG00000065462	0	1	0	0	0
ENSG00000238795__ENSMUSG00000088835	9	2	3	3	5
ENSG00000199912__ENSMUSG00000088825	5	1	0	0	0
ENSG00000238943__ENSMUSG00000088825	0	0	0	0	0
ENSG00000212345__ENSMUSG00000095594	0	0	0	0	0
ENSG00000212345__ENSMUSG00000089168	0	0	0	0	0
ENSG00000223042__ENSMUSG00000089382	0	0	0	0	0
ENSG00000223042__ENSMUSG00000089280	0	0	0	0	0
ENSG00000221611__ENSMUSG00000084422	2	0	7	8	8
ENSG00000200475__ENSMUSG00000084439	0	0	0	0	0
ENSG00000212358__ENSMUSG00000088480	0	0	0	0	1
ENSG00000200247__ENSMUSG00000087782	0	2	0	0	0
ENSG00000201439__ENSMUSG00000093137	0	0	0	0	0
ENSG00000222950__ENSMUSG00000084694	0	0	1	0	2
ENSG00000253063__ENSMUSG00000064919	0	0	5	2	7
ENSG00000199571__ENSMUSG00000088144	0	0	0	0	0
ENSG00000252917__ENSMUSG00000089111	4	1	0	0	0
ENSG00000199886__ENSMUSG00000065665	0	0	0	0	0
ENSG00000199886__ENSMUSG00000087835	0	0	0	0	0
ENSG00000199566__ENSMUSG00000077463	0	0	0	0	0
ENSG00000222635__ENSMUSG00000089257	4	0	0	0	0
ENSG00000221491__ENSMUSG00000065336	1866	1241	12	13	18
ENSG00000207313__ENSMUSG00000065939	56	14	32	29	50
ENSG00000199394__ENSMUSG00000088750	0	0	0	0	0
ENSG00000207136__ENSMUSG00000065244	0	0	0	0	0
ENSG00000200183__ENSMUSG00000065074	2	2	0	0	0
ENSG00000238669__ENSMUSG00000089450	0	0	0	0	0
ENSG00000207924__ENSMUSG00000065488	0	1	0	0	0
ENSG00000199122__ENSMUSG00000065560	3	3	0	1	0
ENSG00000207031__ENSMUSG00000064778	51	47	22	17	32
ENSG00000207789__ENSMUSG00000065430	2	1	0	0	0
ENSG00000212599__ENSMUSG00000089383	0	0	0	0	0
ENSG00000251931__ENSMUSG00000088318	0	0	0	0	0
ENSG00000202471__ENSMUSG00000084435	0	0	0	0	0
ENSG00000251822__ENSMUSG00000088713	0	0	0	2	3
ENSG00000251822__ENSMUSG00000089491	0	0	4	12	9
ENSG00000199179__ENSMUSG00000065406	18	8	0	0	0
ENSG00000200296__ENSMUSG00000065344	1	0	0	0	0
ENSG00000201809__ENSMUSG00000089313	0	0	1	2	6
ENSG00000222880__ENSMUSG00000084671	2	0	0	0	0
ENSG00000252220__ENSMUSG00000089593	0	0	0	0	0
ENSG00000202534__ENSMUSG00000064755	0	0	0	0	2
ENSG00000199172__ENSMUSG00000065607	16	9	0	0	0
ENSG00000252827__ENSMUSG00000088213	0	0	0	0	0
ENSG00000221479__ENSMUSG00000093227	1	1	0	0	0
ENSG00000207586__ENSMUSG00000065524	0	0	0	0	0
ENSG00000206899__ENSMUSG00000095857	14	12	0	0	0
ENSG00000206899__ENSMUSG00000064890	14	12	2	0	3
ENSG00000206899__ENSMUSG00000065034	14	12	0	0	0
ENSG00000212443__ENSMUSG00000077167	80	17	48	46	56
ENSG00000201428__ENSMUSG00000065254	127	143	2	3	2
ENSG00000199220__ENSMUSG00000088825	0	0	0	0	0
ENSG00000200665__ENSMUSG00000092965	0	0	0	0	0
ENSG00000252886__ENSMUSG00000088573	0	0	0	0	0
ENSG00000202538__ENSMUSG00000094377	34374	37012	0	0	0
ENSG00000200795__ENSMUSG00000096243	61827	63269	0	0	0
ENSG00000252659__ENSMUSG00000089499	0	0	0	0	0
ENSG00000222438__ENSMUSG00000084638	0	0	0	0	0
ENSG00000200483__ENSMUSG00000087924	0	0	0	0	0
ENSG00000208892__ENSMUSG00000077254	466	352	0	0	0
ENSG00000239190__ENSMUSG00000065242	0	0	0	0	0
ENSG00000223024__ENSMUSG00000094754	0	0	0	0	0
ENSG00000201821__ENSMUSG00000075837	0	0	1	1	0
ENSG00000253094__ENSMUSG00000065295	0	0	0	0	0
ENSG00000252952__ENSMUSG00000087939	0	0	0	0	1
ENSG00000207500__ENSMUSG00000077185	0	0	0	0	0
ENSG00000207051__ENSMUSG00000077564	0	0	14	8	10
ENSG00000252499__ENSMUSG00000065787	0	0	0	0	0
ENSG00000207203__ENSMUSG00000098788	0	0	0	0	0
ENSG00000223341__ENSMUSG00000084729	1	0	0	3	2
ENSG00000271818__ENSMUSG00000084568	2	2	0	0	0
ENSG00000206920__ENSMUSG00000088825	0	0	0	0	0
ENSG00000207012__ENSMUSG00000084437	0	0	0	0	0
ENSG00000251753__ENSMUSG00000089000	0	0	0	0	0
ENSG00000222472__ENSMUSG00000087853	0	0	0	0	0
ENSG00000222969__ENSMUSG00000084596	0	0	0	0	0
ENSG00000201155__ENSMUSG00000094980	0	0	0	0	0
ENSG00000201690__ENSMUSG00000089170	0	0	0	0	0
ENSG00000252550__ENSMUSG00000088335	0	0	0	0	0
ENSG00000201847__ENSMUSG00000065305	0	0	0	0	0
ENSG00000200072__ENSMUSG00000084667	0	0	0	0	0
ENSG00000206906__ENSMUSG00000089551	0	0	0	0	0
ENSG00000243817__ENSMUSG00000098477	0	0	0	0	0
ENSG00000200785__ENSMUSG00000065687	495	355	0	1	0
ENSG00000199157__ENSMUSG00000065432	0	0	0	0	0
ENSG00000215991__ENSMUSG00000077928	0	0	0	0	0
ENSG00000212270__ENSMUSG00000064441	0	0	13	10	19
ENSG00000207164__ENSMUSG00000088825	0	0	0	0	0
ENSG00000252686__ENSMUSG00000094896	0	0	0	2	0
ENSG00000252312__ENSMUSG00000093571	0	0	0	0	0
ENSG00000239043__ENSMUSG00000087790	24	42	4	3	1
ENSG00000199739__ENSMUSG00000064876	0	0	0	0	0
ENSG00000252474__ENSMUSG00000065843	1	0	0	0	0
ENSG00000251929__ENSMUSG00000087842	0	0	0	0	0
ENSG00000252945__ENSMUSG00000077734	0	0	101	125	155
ENSG00000201376__ENSMUSG00000088695	3	0	0	0	1
ENSG00000201820__ENSMUSG00000084711	3	2	3	1	1
ENSG00000243801__ENSMUSG00000098477	0	0	0	0	0
ENSG00000200818__ENSMUSG00000064964	0	0	1	2	0
ENSG00000252497__ENSMUSG00000089113	0	0	0	0	0
ENSG00000207089__ENSMUSG00000094979	0	0	0	0	0
ENSG00000252263__ENSMUSG00000088935	0	0	0	0	0
ENSG00000240837__ENSMUSG00000093191	0	0	0	0	0
ENSG00000252839__ENSMUSG00000064718	0	1	0	0	0
ENSG00000252839__ENSMUSG00000095087	0	1	1	6	4
ENSG00000223174__ENSMUSG00000084608	0	0	0	0	0
ENSG00000223174__ENSMUSG00000088395	0	0	0	0	0
ENSG00000201384__ENSMUSG00000077517	0	0	0	0	0
ENSG00000212371__ENSMUSG00000065089	1	4	10	12	17
ENSG00000199440__ENSMUSG00000084644	0	0	2	1	7
ENSG00000221303__ENSMUSG00000080689	25	16	0	0	0
ENSG00000221303__ENSMUSG00000080365	25	16	5	14	16
ENSG00000221303__ENSMUSG00000080440	25	16	5	3	3
ENSG00000221303__ENSMUSG00000088412	25	16	1	1	0
ENSG00000200653__ENSMUSG00000093137	0	0	0	0	0
ENSG00000221102__ENSMUSG00000080622	15	20	0	0	0
ENSG00000201097__ENSMUSG00000088502	0	0	0	0	0
ENSG00000252481__ENSMUSG00000087847	921	696	0	0	0
ENSG00000252481__ENSMUSG00000088789	921	696	7	12	12
ENSG00000252481__ENSMUSG00000088505	921	696	0	0	0
ENSG00000223299__ENSMUSG00000088220	1	0	0	0	0
ENSG00000199082__ENSMUSG00000065436	1	1	0	0	0
ENSG00000198984__ENSMUSG00000065429	0	2	4	0	3
ENSG00000211574__ENSMUSG00000076451	0	0	0	0	0
ENSG00000199151__ENSMUSG00000065526	0	0	0	1	0
ENSG00000208001__ENSMUSG00000070080	0	0	0	0	0
ENSG00000207569__ENSMUSG00000070072	0	0	0	0	0
ENSG00000207608__ENSMUSG00000070076	0	0	0	0	0
ENSG00000199005__ENSMUSG00000065433	0	0	0	0	0
ENSG00000202191__ENSMUSG00000088587	0	0	0	0	0
ENSG00000201700__ENSMUSG00000064452	0	0	8	9	7
ENSG00000201672__ENSMUSG00000089509	0	0	0	0	0
ENSG00000200215__ENSMUSG00000088294	2	0	0	0	0
ENSG00000201950__ENSMUSG00000089517	0	0	0	0	0
ENSG00000200279__ENSMUSG00000084604	0	0	0	0	0
ENSG00000200279__ENSMUSG00000064726	0	0	1	0	0
ENSG00000199593__ENSMUSG00000084487	0	0	0	0	0
ENSG00000201899__ENSMUSG00000088820	0	0	0	0	0
ENSG00000200413__ENSMUSG00000087994	0	0	0	0	0
ENSG00000200413__ENSMUSG00000084459	0	0	1	0	0
ENSG00000200413__ENSMUSG00000084691	0	0	0	0	0
ENSG00000207749__ENSMUSG00000106653	0	0	0	0	0
ENSG00000199069__ENSMUSG00000065617	0	0	0	0	0
ENSG00000194717__ENSMUSG00000070141	0	0	0	0	0
ENSG00000221525__ENSMUSG00000098807	0	0	0	0	0
ENSG00000221614__ENSMUSG00000098807	0	0	0	0	0
ENSG00000199020__ENSMUSG00000098838	0	0	0	0	0
ENSG00000207587__ENSMUSG00000089134	0	0	0	0	0
ENSG00000207587__ENSMUSG00000104948	0	0	0	0	0
ENSG00000207587__ENSMUSG00000087744	0	0	0	0	0
ENSG00000207993__ENSMUSG00000065426	0	0	0	0	0
ENSG00000207978__ENSMUSG00000065448	2	0	0	0	0
ENSG00000207961__ENSMUSG00000070136	0	0	0	0	0
ENSG00000199015__ENSMUSG00000065438	0	0	0	0	0
ENSG00000216179__ENSMUSG00000076052	2	0	0	1	0
ENSG00000199107__ENSMUSG00000093089	0	0	0	0	0
ENSG00000199107__ENSMUSG00000105849	0	0	0	0	0
ENSG00000199012__ENSMUSG00000065570	0	0	0	0	0
ENSG00000199092__ENSMUSG00000065497	0	0	0	0	0
ENSG00000272533__ENSMUSG00000064493	540	336	77	81	111
ENSG00000201184__ENSMUSG00000075837	0	0	1	1	0
ENSG00000202275__ENSMUSG00000064612	0	0	3	14	19
ENSG00000201241__ENSMUSG00000089551	0	0	0	0	0
ENSG00000206972__ENSMUSG00000094726	0	0	0	0	0
ENSG00000207257__ENSMUSG00000094726	0	0	0	0	0
ENSG00000223313__ENSMUSG00000084638	5	5	0	0	0
ENSG00000221792__ENSMUSG00000080374	0	0	0	0	0
ENSG00000238941__ENSMUSG00000089372	0	0	0	0	0
ENSG00000238941__ENSMUSG00000084576	0	0	0	0	0
ENSG00000207516__ENSMUSG00000065698	0	0	0	0	0
ENSG00000223308__ENSMUSG00000089348	0	0	0	0	0
ENSG00000252066__ENSMUSG00000084669	0	0	0	0	0
ENSG00000206641__ENSMUSG00000094681	0	0	0	0	1
ENSG00000239703__ENSMUSG00000098477	0	0	0	0	0
ENSG00000211137__ENSMUSG00000076379	0	0	0	0	0
ENSG00000200156__ENSMUSG00000095738	14274	13719	0	0	0
ENSG00000207449__ENSMUSG00000095305	2	2	0	0	0
ENSG00000252712__ENSMUSG00000089614	9	2	0	0	0
ENSG00000252712__ENSMUSG00000089175	9	2	0	0	0
ENSG00000252712__ENSMUSG00000088254	9	2	5	2	3
ENSG00000199574__ENSMUSG00000064514	0	0	6	9	11
ENSG00000199673__ENSMUSG00000094411	0	0	0	0	0
ENSG00000200623__ENSMUSG00000065752	0	0	9	19	15
ENSG00000206625__ENSMUSG00000094713	62	27	0	0	0
ENSG00000252995__ENSMUSG00000064394	0	0	0	0	0
ENSG00000212388__ENSMUSG00000064601	0	0	0	0	0
ENSG00000202081__ENSMUSG00000088268	0	0	1	1	0
ENSG00000252931__ENSMUSG00000088650	0	0	0	0	0
ENSG00000200677__ENSMUSG00000064514	2	13	6	9	11
ENSG00000222617__ENSMUSG00000089338	0	0	0	0	0
ENSG00000222617__ENSMUSG00000088350	0	0	0	0	0
ENSG00000206811__ENSMUSG00000077463	0	0	0	0	0
ENSG00000207405__ENSMUSG00000077709	0	0	0	0	0
ENSG00000221656__ENSMUSG00000080342	0	0	0	1	0
ENSG00000206630__ENSMUSG00000064768	742	421	0	0	0
ENSG00000252561__ENSMUSG00000064943	0	0	0	0	0
ENSG00000252138__ENSMUSG00000089585	0	0	0	0	0
ENSG00000199482__ENSMUSG00000064685	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088060	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089587	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087973	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088435	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089011	0	0	1	0	1
ENSG00000212228__ENSMUSG00000087887	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087800	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087810	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088273	0	0	1	0	2
ENSG00000212228__ENSMUSG00000088541	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088103	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088260	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088856	0	0	10	19	12
ENSG00000212228__ENSMUSG00000089267	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088536	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088266	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087781	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088635	0	0	0	0	0
ENSG00000212228__ENSMUSG00000087819	0	0	22	40	37
ENSG00000212228__ENSMUSG00000088726	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089190	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089161	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088774	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088423	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088255	0	0	0	0	0
ENSG00000212228__ENSMUSG00000089589	0	0	0	0	0
ENSG00000212228__ENSMUSG00000084708	0	0	0	0	0
ENSG00000212228__ENSMUSG00000088836	0	0	0	0	0
ENSG00000212228__ENSMUSG00000084744	0	0	5	1	1
ENSG00000212228__ENSMUSG00000088056	0	0	4	0	5
ENSG00000207639__ENSMUSG00000076972	0	1	0	0	0
ENSG00000199130__ENSMUSG00000065449	4	0	0	0	0
ENSG00000206778__ENSMUSG00000064386	1	0	0	0	0
ENSG00000207167__ENSMUSG00000088972	0	0	0	0	0
ENSG00000207042__ENSMUSG00000088048	2	0	0	0	0
ENSG00000201541__ENSMUSG00000064634	0	0	0	0	0
ENSG00000207266__ENSMUSG00000088964	0	0	0	0	0
ENSG00000222375__ENSMUSG00000065645	13	11	0	0	0
ENSG00000222287__ENSMUSG00000088283	0	2	0	0	0
ENSG00000222287__ENSMUSG00000084550	0	2	0	0	0
ENSG00000222170__ENSMUSG00000088044	0	0	0	0	0
ENSG00000252526__ENSMUSG00000088688	0	0	0	0	0
ENSG00000207649__ENSMUSG00000065512	0	0	0	0	0
ENSG00000240863__ENSMUSG00000093056	0	0	0	0	0
ENSG00000252271__ENSMUSG00000088918	0	0	1	0	0
ENSG00000207493__ENSMUSG00000065089	26	13	10	12	17
ENSG00000206952__ENSMUSG00000105690	579	555	0	0	0
ENSG00000200062__ENSMUSG00000064606	1	4	1	1	0
ENSG00000201289__ENSMUSG00000087860	0	0	0	0	0
ENSG00000201201__ENSMUSG00000065808	13	16	2	0	2
ENSG00000239194__ENSMUSG00000077652	0	0	0	0	0
ENSG00000202336__ENSMUSG00000064413	0	0	0	0	0
ENSG00000202336__ENSMUSG00000096200	0	0	0	0	0
